19548,PW-269319-20,"The NEH-SAH Preservation Consortium Survey is an extension of the Color Film Emergency Project (CFEP) developed in 2013 with the Society of Architectural Historians. The present aims of this project are: (1) identification and evaluation of at-risk 35 mm slide collections, and (2) development of a consortium of institutional partners.  This survey is the first step in developing this consortium.",,"Sonja Sekely-Rowland, Jackie Spafford",11/01/2020,,,,,,NEH/SAH Preservation Consortium Survey
19549,PW-269319-20,"This is a collection assessment rubric that will help determine the condition and importance of the collection by collecting the following categories of information: Section A:  Institutional Affiliations:  Potential Consortia Partnershps Section B: Formal Considerations (size, condition, material types) Section C: Processing Considerations (donor restrictions, IP issues) Section D: Physical Risk Assessment Section E: Donor Goals Section F:  Extraordinary Comments/Concerns",open access,"Jackie Spafford, Sonja Sekely-Rowland",10-1-2020,,,,,,Society of Architectural Historians 35mm Slide Collection Assessment Rubric
19558,PG-271716-20,An assessment of the current condition of the Academy's archives and recommendations for improvement.,N/S,Margot Note,12/29/2020,None,,,,,Academy of American Poets Archive Evaluation
19559,PW-264041-19,"The report summarizes the accomplishments of our team as we established foundations for building an open-source, post-custodial, aggregating portal for Mexican American art. The project was supported by a two-year NEH HCRR Foundations-level grant. It also describes the lessons learned and includes a protocol for partnering with small-budget institutions, new culturally-informed vocabularies that will increase discovery of Mexican American art, metadata schema for the forthcoming portal, and resources submitted to the Getty Research Institute.",Open access,"Cortez, Constance, Davalos, Karen Mary",07-01-2021,,https://hdl.handle.net/11299/223207,"The University Digital Conservancy of the University of Minnesota  provides free and open access, increases visibility, ensures compliance with public access requirements, as well as provides full-text discoverability and long-term preservation of the records. Each record has a persistent URL.",https://conservancy.umn.edu/,"This is the homepage for the University Digital Conservancy, which provides access to the record deposited by Karen Mary Davalos.",Creating Sustainable Foundations for Rhizomes of Mexican Ameican Art Since 1848
19643,AKA-270132-20,"As part of our work to plan and implement a new Digital Public History minor at the University of Connecticut, we consulted with external experts currently overseeing or developing minors in public history or other minors that were either interdisciplinary or had a significant digital focus. Some of these external experts are involved in programs currently or previously supported by NEH Humanities Connections grants.",open access,"Wes Hamrick, Kenia Rodriguez",08/31/21,,https://draft.digitalpublichistory.programs.uconn.edu/whitepaper/,,,,Designing and Implementing a Digital Public History Minor at the University of Connecticut
19695,PG-271734-20,"A Heritage Reinvestment Plan provides the basis for budgeting reserve funds for capital projects needed for preservation of an historic building. A Heritage Reinvestment Plan is an important supplement for other documents that inform stewardship of an historic building, such as a Preservation Plan, an Historic Structures Report, and a Conservation Management Plan. The Heurich House Museum has received funding from the National Trust for Historic Preservation's National Trust Preservation Fund and from the National Endowment for the Humanities (grant number PG-271734-20) for Creating a Heritage Building Reinvestment Model.  The Heritage Building Reinvestment Model provides guidance for preparing a Heritage Reinvestment Plan for the Heurich House Museum which will be done under a separate contract by historic preservation professionals. The Heritage Building Reinvestment Model provides also addresses the special considerations encountered in planning for future capital expenditures for the building including:  -The possible categories of preservation work for the Heurich House Museum; -How to identify and organize the building components, assemblies, and systems for each category of work; -How to establish the service life and remaining service life of the building components of the Heurich House Museum, recognizing that maintaining historic fabric in good condition is the desired outcome; and, - How to approach estimating costs given the special considerations of undertaking projects and professional services for preventive conservation, preservation, and restoration of components of the Heurich House Museum.  The Heritage Building Reinvestment Model does not include cash flow planning or assessment of the property steward's capacity to fund work, as these issues are addressed as part of the Reserve Analysis.",Open Access,Michael C. Henry,04/26/2021,,,,,,Heritage Reinvestment Model for the Heurich House Museum
19743,PW-253799-17,"The Center for Digital Antiquity at Arizona State University, in collaboration with the Amerind Museum, utilized a 2017 grant from the National Endowment for the Humanities to create a comprehensive digital library of archaeological investigations of the ancient Huhugam (Hohokam). The Digital Archive of Huhugam Archaeology (DAHA) now contains copies of more than 2,000 major archaeological reports, images and data sets. It is curated and made accessible through tDAR (the Digital Archaeological Record), an established online repository that preserves and provides access to archaeological data. The DAHA collection provides scholars with crucial long-term data for comparative studies, indigenous communities with access to a wealth of research on ancestral populations, and the general public with a reliable, vetted resource focused on Huhugam culture (1500 B.C. – 1450 A.D.).  This white paper was submitted as a deliverable to the National Endowment for the Humanities.",Open access,"Christopher Nicholson, Center for Digital Antiquity, Keith Kintigh",09/08/2021,,https://core.tdar.org/document/465750/digital-archive-of-huhugam-archaeology-daha-white-paper,,,,Digital Archive of Huhugam Archaeology (DAHA): White Paper
19748,PG-271826-20,"This report contains information and recommendations concerning preservation management and other preservation-related topics based on a preservation assessment visit to the Tribal Historic Preservation Office of the 29 Palms Band of Mission Indians in Coachella, CA on June 29-30, 2021. The report contains an overview of current conditions and practices relating to collections care, and recommendations on future options for improvements in preservation.",No,Rebecca Elder,7/10/2021,N/A,,,,,29 Palms Band of Mission Indians Preservation Assessment
19750,PG-271678-20,"The Cataloging Librarian, Our Lady of the Lake Sueltenfuss Library, invited LYRASIS Consultant Thomas F. R. Clareson to conduct a virtual assessment of the Library's preservation needs. The Library Director, Cataloging Librarian, and library and archives staff have demonstrated a dedication to the Special Collections and Archives and their preservation, but need to develop further environmental monitoring activities, additional collections care and use policies, and begin considering a new location or facility for the collections as they continue to expand the amount and the use of those collections. This report provides a framework for these efforts.  The report contains information and recommendations concerning preservation management and other preservation-related topics based on Clareson's virtual survey visit on November 17, 2020. The report provides an overview of current conditions and preservation practices in the Special Collections and Archives, and recommendations on future options for preservation management. The special and archival collections of Our Lady of the Lake University are a valuable resource to the University, the State of Texas, and students and scholars across the nation.",,Thomas F. R. Clareson,05/25/2021,,,,,,Preservation Survey for Our Lady of the Lake University Sueltenfuss Library
19761,PF-266605-19,"In the fall of 2019, the High Point Museum contracted with the Image Permanence Institute (IPI) to support a project funded by the National Endowment for the Humanities (NEH) to conduct a mechanical system assessment for the air handling units serving the main collection storage space and the gallery spaces. The purpose of this project was to provide short and long-term recommendations for the improvement of the collection environment that the High Point Museum can reasonably implement. The goals of the project were to analyze the preservation quality of current environmental conditions provided by the mechanical systems and provide short and long-term recommendations to improve preservation and energy-efficient operation, while considering the historic nature of the building envelope. The report summarizes an evaluation based on a site visit performed by IPI Sustainable Preservation Specialist, Christopher Cameron, and Executive Director, Jae Gutierrez, as well as documentation review by Preventive Conservation Specialist, Kelly Krish, and discussions and data analysis with High Point Museum staff over an 18 month period. Findings include recommendations to improve dehumidification, implement seasonal set points, and address possible building envelope issues.",,"Kelly M. Krish, Christopher Cameron",07/31/2021,,,,,,Preservation Consulting Report
19778,MN-268921-20,"Over the course of the project, there were 14 instances of the project being reported through press releases, TV appearances, and radio broadcasts.  An entire list of the audio/visual reports can be found here: https://may4thxr.kent.edu/publications/index.html",Mixed access,Project Team,06/30/2021,,https://may4thxr.kent.edu/publications/index.html,A list of the 14 different citations of the project.,,,Press Releases
19791,FEL-262653-19,HICSS-55 Decision Notification for Submission 2944,,Aynne Kokas,10/01/2021,,,,,,Grindr and Data Trafficking: Theorizing consent in data localization
19818,PG-271673-20,"The Laurel Historical Society's Emergency Preparedness and Response Plan provides an integrated emergency and disaster planning system. It also provides guidance, critical information, and processes when an emergency or disaster is occurring or imminent. This Emergency Preparedness and Response Plan (Plan) guides the actions of staff and volunteers in preparing for, responding to, and recovering from an emergency.",,Rebecca Kennedy,05/01/2021,,,,,,Emergency Preparedness and Response Plan
19819,PG-271673-20,Risk Assessment Form customized to the Laurel Historical Society.,,Rebecca Kennedy,02/25/2021,,,,,,RISK EVALUATION CHECKLIST
19821,PG-271673-20,"This Risk Assessment is developed using current information, as available in December 2020. A risk assessment is a guiding document that should be completed annually or after any changes to the institution have been made. The information in this report should be used to identify mitigation and preparedness strategies to limit the impact to the institution during an emergency.",,Rebecca Kennedy,01/01/2021,,,,,,Risk Assessment Report
19904,PW-269430-20,This is the memorandum of agreement between UA libraries and Ana Carvalho regarding the agreement for the preservation of the CESA corpus.,,"Veronica Reyes Escudero, Ana Carvalho",8/2/2021,,https://www.dropbox.com/s/w8kjevj60co1r20/MOU%2C CESA %26 University of Arizona Library Special Collections.pdf?dl=0,,,,Memorandum of Understanding with UA Libraries
19905,PW-269430-20,This is the User Agreement created for the preservation of the CoBiVa by the UTRGV library.,,"Justin White, Katherine Christoffersen, Ryan Bessett",8/24/2021,,https://www.dropbox.com/s/659nctr667raf8r/User Agreement%2C CoBiVa %26 UTRGV Libraries Digital Collection.pdf?dl=0,,,,User Agreement with UTRGV Libraries
19906,PW-269430-20,Here are more details about the preservation policies of UTRGV related to the process for preserving CoBiVa.,,UTRGV Libary,1/1/2018,,https://www.dropbox.com/scl/fi/o5lwtkvreb94fxi22rfe3/UNIVER-1.DOC?dl=0&amp;rlkey=l0198dkm0lrh9wco8ww3pde63,,,,UTRGV Preservation Policies
19907,PW-269430-20,This is the UA Library Digital Preservation Policy which relates to how CESA will be preserved.,,UA Library,6/6/2019,,https://www.dropbox.com/s/e2ncian13wwg36a/UA%20DigitalPreservationPolicy 1-1-7 Final-Public.pdf?dl=0,,,,UA Digital Preservation Policy
19947,ZR-256755-18,"Vision Maker Media (VMM) held its seventh biennial Vision Maker Film Festival, April 20-26, 2018. The theme of the film festival, ""We Are All Related,"" was a translation from the Lakota language -Mitákuye Oyás'i?- a commonly used expression indicating the Lakota's relationships to each other and in the world. It was especially appropriate as we welcomed our partners from the National MultiCultural Alliance (NMCA) formerly known as the National Minority Consortia (NMC). Partners of this alliance include The Center for Asian American Media (CAAM), Black Public Media (BPM), Latino Public Broadcasting (LPB) and Pacific Islanders in Communications (PIC).   The festival featured 53 films by diverse filmmakers and 15 in person Q&amp;A's. The films featured were a number of shorts, documentary and feature films with some being productions by VMM and members of the National MultiCultural Alliance.  We measured success as follows: • Physical ticket sales for the 2018 film festival (total of 483 were sold) • Physical hard-copy post-screening evaluations for the 2018 film festival (157 evaluations received)  Participant comments: ""Excellent film! Thank you!"" ""Beautifully shot and acted"" ""So glad to have discovered this- (don't ""do"" Facebook as am inexperienced so behind on most technical plus so busy with so many environmental and social justice awareness career)"" ""Not an enjoyably topic but an important one"" ""The film was better the second time!""",,Vision Maker Media,4/20/2018,,,,,,2018 Vision Maker Film Festival
19948,ZR-256755-18,"The National Vision Maker Media Film Tour focuses on bringing Native produced content to communities across the United States. The objective of the tour is to promote Indigenous culture to provide positive impact on our Nation; provide educational opportunities that benefit teachers, students and the general public; and provide an opportunity for the community to interact with positive Indigenous role models.  First film tour stop was June 29, 2018 on the Santee Sioux Reservation in Santee, Nebraska.  Second film tour stop was July 21, 2018 was with Native POP: People of the Plains – A Gathering of Arts and Culture in Rapid City, South Dakota.   The third film tour stop was on March 8, 2019 in Lincoln, Nebraska for Vision Maker Film Festival: Indigenous Women's Films.  The last stop was with Native POP: People of the Plains – A Gathering of Arts and Culture in Rapid City, South Dakota on July 20, 2019.",,Vision Maker Media,6/29/2018,,,,,,Vision Maker Media Film Tour
19949,ZR-256755-18,"""commUNITY"" was the theme of the Lincoln Arts Councils Award winning eighth biennial Vision Maker Film Festival. This theme was to represent the citywide involvement with VMM to bring the best American Indian, Alaska Native and worldwide Indigenous films to Lincoln, Nebraska. Accompanying the films, the festival was to gather a collective of inspiring filmmakers to engage our community in important and captivating public conversations, creating a space for both healing and learning.  Unfortunately, with COVID-19 affecting the US and the rest of the world, March 2020, we decided to postpone the festival. The conclusion was to have an online festival to keep our audience, community, and staff safe and healthy. With the rapid change from an in-person festival to online, we gained an opportunity to engage a more diverse and widespread audience by offering our films worldwide and open for free streaming. The festival was extended to be a five-week event from August 27-October 5, 2020.  VMM streamed 7 short dramas, 14 documentary shorts, 4 short animations, 2 dramatic features, and 6 documentary feature films. We also held 14 Q&amp;A's and 5 filmmaker panels, coming to a total of 28 filmmakers and those featured in films. We received positive feedback on the themes we had throughout the festival which included women's empowerment, environment &amp; history, activism, LGBTQA+, and youth. Our filmmaker panels were centered around each of these 6 themes.   We measured success of our online audience reach as follows: · Online registrations for the 2020 online film festival (15,000 total registered), · Q&amp;A attendees for the 2020 online film festival (total audience participation 8,000 + via Zoom webinar and Facebook Live event data counts), · Film streams for the 2020 online film festival (164,000+ data clicks to view films), and · Online post-festival evaluations for the 2020 film festival (408 total received).",,Vision Maker Media,8/27/2020,,https://visionmakermedia.org/online-filmfest/,Vision Maker Media online film festival webiste.,,,2020 Vision Maker Film Festival
20069,PD-266994-19,A reconstruction of Proto-Naduhup prosody.,,"Simmons, Mark",05/05/2021,N/A,,,,,Reconstructing Naduhup Prosody
20074,PG-271633-20,"On February 23, 2021, paper-based, audiovisual, and photographic materials housed in the Sherman Room at the Brimfield Public Library (BPL) were assessed for preservation planning purposes by Stephanie Garafolo, Preservation Specialist for the Northeast Document Conservation Center (NEDCC) in Andover, MA. The assessment evaluated the buildings and environments as they relate to the preservation needs of the materials; examined current policies, storage, and handling procedures; and assessed the general condition of materials. Observations and recommendations are based on a pre-site visit questionnaire, an on-site visit, and remote discussions with Rebecca Wells, Library Director, Joanie Robbins, Historian, Michael DeFalco, library trustee and Digitization team volunteer; and Fran Ploof, Digitization team volunteer. Primary reference and archival functions for the BPL are performed by Ms. Wells and Ms. Robbins. They receive close support from Mr. DeFalco and Ms. Ploof in caring for the Local History Collection (LHC) in the Sherman Room.",The Preservation Needs Assessment: Sherman Room; is a report document created solely for use by the staff of the Brimfield Public Library,Stephanie Garafolo,2/23/2021,,,,,,Report of a Preservation Needs Assessment
20115,PG-271743-20,"On May 17 and May 20, 2021, paper-based, audiovisual, and photographic materials housed at McAuliffeShepard Discovery Center were assessed for preservation planning purposes by Elena Cordova, Contract Preservation Specialist for the Northeast Document Conservation Center (NEDCC) in Andover, MA. The assessment evaluated the buildings and environments as they relate to the preservation needs of the materials; examined current policies, storage, and handling procedures; and assessed the general condition of materials. Observations and recommendations in this report are based on a pre-site visit questionnaire, a site visit, and discussions with Executive Director, Jeanne Gerulskis and Education Coordinator, Christina ""Chee"" McGuigan.",Internal only,Elena Cordova,06/30/2021,none,,,,,Report of a Preservation Needs Assessment
20121,ZZ-258560-17,"First Nations provides this report to share the impact of the Native Language Immersion Initiative (NLII) and to present findings and lessons learned from four years of targeted investments in Native language immersion programs. More importantly, this report serves as an opportunity to elevate the good work being accomplished in Native language revitalization.",Open access,Teresa Peterson,11/01/2021,,http://www.firstnations.org/knowledge-center/,First Nations Development Institute Knowledge Center,http://www.firstnations.org,First Nations Development Institute,Ready for a New Decade: Investing in Native Language Immersion
20122,ZZ-258560-17,"First Nations provides this report to share the impact of the NLII and to present findings and lessons learned from four years of targeted investments in Native language immersion programs. More importantly, this report serves as an opportunity to elevate the good work being accomplished in Native language revitalization.",Open access,Teresa Peterson,11/01/2021,,http://www.firstnations.org/knowledge-center/,First Nations Development Center Knowledge Center,http://www.firstnations.org,First Nations Development Institute,Ready for a New Decade: Investing in Native Language Immersion: A Summary for Native Communities and Language Practitioners
20123,ZZ-258560-17,"First Nations provides this summary report to funders and allies to share the impact of the NLII and to present findings and lessons learned from four years of targeted investments in Native language immersion programs. More importantly, this report serves as an opportunity to elevate and continue the good work being accomplished in Native language revitalization.",Open access,Teresa Peterson,11/01/2021,,http://www.firstnations.org/knowledge-center/,First Nations Development Institute Knowledge Center,http://www.firstnations.org,First Nations Development Institute,Ready for a New Decade: Investing in Native Language Immersion: A Summary for Funders and Allies.
20135,ZR-256713-18,"In collaboration with the University of South Dakota Center for Disabilities (CFD),Black Hills Works and specifically, Flutter Productions initiated an evaluation plan using the principles of empowerment evaluation. This report contains summaries of activities which Flutter Productions has invested in and executed throughout the great Rapid City and Sioux Falls areas. Attachments to this report include data results gathered for this project.The overarching mission of Flutter Productions and the NEH project offer opportunities for people with disabilities to be fully included in community plays with performers who do not have a disability. These performances include theatre, dance poetry readings, and other contemporary performing arts productions; all of which all of which provide participants with opportunities to exercise their artistic talents.Facilitated conversations are conversations that allowed the facilitator to promote and probe respondents for information about the experiences as participants in Flutter Productions.  The results of these conversations were revealing about the challenges, struggles, accomplishments and connections that all participants experienced.  Conversations were recorded by both Center for Disabilities staff and Ms. Heather Pickering.  The conversations were transcribed and emergent themes were identified by Center for Disabilities evaluation staff.  While the transcribed data included numerous comments from persons with and without disabilities in different roles, we identified seven themes that that facilitated conversation participants frequently We organized them in the following thematic categories1.Finding a Voice 2.Changing Expectations3.Inclusive Cast 4.Friendship &amp; Belonging 5.""It's Ok to be Different...and It's Definitely OK to Not Fit In"" 6.It's About Community Leaders 7. The Creativity of Adapting to the Performer",Open Access,"John R. Johnson, Ph.D Research and Development Director, USD, Heather Pickering, Artistic Director, Flutter Productions, Dr. Jake Cummings, Kristin Berg, Natalia Davila, Dr. Jonathon A MeDrano, Wendy Parent-Johnson, Ph.D, CRC, CESP",04/16/2020,000000000000,https://youtu.be/HTJS0rxxHik,"YouTube is a website that allows professionals, organizations, and amateurs the opportunity to create, upload, and view videos. This link is an Unlisted Link, only those who have the link can view it, and it is not intended for general public viewing.  This video is just a small sampling of many interviews and facilitated conversations conducted by Flutter Productions with cast members, staff, and audience members from 2017 - 2020.  The clips in this video reflect a portion of the program evaluation conducted from a three year evaluation of the all-ability dance theatre program conducted by the University of South Dakota School of Medicine and Center for Disabilities, and Flutter Productions, funded in part by a major grant from the National Endowment for the Humanities.  The evaluation explores the effects and benefits of all-ability arts with individuals with disabilities as the center of a nexus that includes: community members, audience members, volunteers, and staff.",,,Evaluation on the Impact of All-Ability Performing Arts on a Community
20209,FN-230212-15,"It was initially assumed that there were two related language varieties on Santa Cruz Island in the Solomon Islands. Later, it became clear that there were three related languages, since the ones in the split were not mutually intelligible. That left us with Natügu [ntu], Nalögo [nlz], and Engdewu (formerly Nagu) [ngr]. In recent fieldwork during September through November 2015, Boerger and her team of interns, plus a PhD student from an Australian university, all became convinced that Noipä is a distinct language from the other three, though clearly related. This conclusion was drawn from discussions with speakers of all varieties, with those from other languages telling us that they do not understand Noipä. And Noipä speakers also reported that the others cannot understand them. Noipä is spoken only in the village of Noipä , and the people there have at least a passive, but often an active understanding of either Natügu [ntu] or Nalögo [nlz], which border them on either side. To establish this more concretely, the team led by Boerger collected an oral Swadesh 200 word list with written transcription, the written part of which will be included in the new code request document, along with data from the related languages.",,Brenda H. Boerger,10/20/2015,,https://iso639-3.sil.org/request/2016-017,,,,Change request for Noipä to receive a separate ISO code [npx]
20587,GG-266368-19,"This report reflects data which was collected and collated both by International Storytelling Center (ISC) staff and by the National Humanities Alliance (NHA), a coalition of organizations dedicated to advancing humanities education, research, preservation, and public programs.",Open access,International Storytelling Center,07/31/2021,,https://www.storytellingcenter.net/wp-content/uploads/2021/10/Freedom-Stories-Social-Impact-Report.pdf?x43411,,,,Freedom Stories Social Impact Report
20624,PF-266733-19,"A 194-page planning document that provides Fort Ticonderoga museum staff with professional guidance and recommendations for addressing collections preservation issues within the historic Thompson Pell Research Center building as it is converted into a dedicated Collections and Research Facility. The Plan also includes recommendations concerning the storage needs for a new 3,000-object collection that the museum will be acquiring and moving to the TPRC in 2022.",In house planning document. Can be redacted and shared with peers upon request. A sample is provided in the White Paper document.,"Fort Ticonderoga Association, John G. Waite Associates, Architects, Kohler Ronan Consulting Engineering, Spicer Art Conservation, LLC",12/10/2021,,,,,,Fort Ticonderoga Thompson-Pell Research Center Existing Conditions and Feasibility Study
20643,PG-271812-20,"This report presents an overview of the Billie Jane Baguley Library and Archives based on Ms. Teper's observations and background information provided to her as well as her site visit, broken down into three areas: 1) Collections Materials; 2) Facilities; and 3) Administration. Following her observations, Teper provides suggested prioritized recommendations to further the library and archives preservation efforts and impact, as well as possible future funding opportunities for preservation efforts.",,Jennifer Hain Teper,06/21/2021,,,,,,"Collection Preservation Recommendations for the Billie Jane Baguley Library and Archives, Heard Museum"
20716,PF-260745-18,A white paper written in fulfillment of a project funded in part by an NEH Sustaining Cultural Heritage Collections Planning Grant.,,"Beth Parker Miller, Joy Gardiner",12/31/21,,,,,,"Connecting People with Collections (CPC) or Establishing an economically, socially, and environmentally sustainable plan for accessible storage"
20765,BP-266365-19,"In 2019 Museum staff acquired funding through the National Endowment for the Humanities public humanities projects grant program to create a new Comprehensive Interpretive Plan (CIP). Through this planning process, the Museum sought to develop an actionable document that incorporates new scholarship; considers multiple approaches and methods of interpretation; utilizes a fully activated collection and appropriate restoration work; incorporates the organization's strategic goals; highlights the social impact of our cultural programming; brings immediacy to the Museum's interpretation; and takes an inclusive approach to audience engagement.",n/a,"Matt Kirkman, Brooke Steinhauser",05/01/2021,n/a,,,,,Comprehensive Interpretive Plan Emily Dickinson Museum
20845,PG-271805-20,"The link below includes five of the ten on-site collections assessments as as sample of the work that was completed.  I am also attaching a link in the 'secondary URL' for a sample of one of the inventory sheets that was done for Cortland-Bazetta Historical Society, one of the ten participating organizations.",,Terri Schindel &amp; Siegfried Rempel,11/1/2020,,https://drive.google.com/file/d/1A8Qcvz7uSauwBjeavu895DYSAJ4Kld6l/view?usp=sharing,,https://drive.google.com/file/d/1jOqUBT0AwhYelj2qG bVnWdcxPaVPccq/view?usp=sharing,,Sample of the on-site assessments
20878,FS-261503-18,A report on the resurgence of interest among Anglo-American Analytic philosophers in G. W. F. Hegel with special reference to the work of Robert Brandom.,open access on web,Willem A. deVries,10/26/2021,--,https://aeon.co/essays/how-the-anglophone-world-is-rediscovering-hegels-philosophy,,,,Hegel Today
20887,FS-261503-18,Book Review,Online,J Wretzel,1/1/2022,,https://ndpr.nd.edu/reviews/hegels-theory-of-normativity-the-systematic-foundations-of-the-philosophical-science-of-right/,,,,Review of Hegel's Theory of Normativity by Kevin S. Thompson.
20996,SO-263453-19,"The grant project involves the restoration of our open-ocean voyaging vessel the Fanhigayan Guahan by our master carvers, along with workshops and training conducted by our master navigator, which will contribute to perpetuating the transference of sacred voyaging skills and traditions.",Google Drive link,TASA,6/7/21,,https://drive.google.com/file/d/1SIptHRSTO7G5CNLbD6orQnX0r0xFjI18/view?usp=sharing,"Video/slide show documentation of grant project activities associated with the restoration of the outrigger open-ocean voyaging canoe, (sakman) Fanhigayan Guåhan.",,,"Traditions Affirming our Seafaring Ancestry, Inc. (TASA): Fanhigayan Guåhan Sakman"
21044,AH-269621-19,"In recent decades, we as a nation have failed to prepare young Americans for self-government, leaving the world's oldest constitutional democracy in grave danger, afflicted by both cynicism and nostalgia, as it approaches its 250th anniversary. The time has come to recommit to the education of our young people for informed, authentic, and engaged citizenship.  Educating for American Democracy (EAD) is an unprecedented effort that convened a diverse and cross-ideological group of scholars and educators to create a Roadmap to Educating for American Democracy— guidance and an inquiry framework that states, local school districts, and educators can use to transform teaching of history and civics to meet the needs of a diverse 21st century K–12 student body.  EAD is a call to action to invest in strengthening history and civic learning, and to ensure that civic learning opportunities are delivered equitably throughout the country.",Both the EAD Report and Roadmap are freely available on the site,"Danielle Allen, Paul Carrese, Louise Dubé, Michelle Herczog, Emma Humphries, Jane Kamensky, Kei Kawashima-Ginsberg, Peter Levine, Adam Seagrave, Tammy Waller",10/1/2019,,https://www.educatingforamericandemocracy.org/,,,,Educating for American Democracy - Report &amp; Roadmap
21160,PG-271645-20,"This report includes a complete assessment of the materials located in the Local History Collection of the Jefferson County Public Library in Madison, Indiana.  It also includes an Addendum which is titled a Digital Preservation Addendum.  The Assessment includes paper-based, audiovisual and photographic materials housed in this collection.  The assessment evaluated the buildings and environments as they related to the preservation needs of the materials; examined current policies, storage and handling procedures and assessed the general condition of materials. Observations are based on a pre-site visit questionnaire, a full-day site visit and discussions with Camille Fife (Local History Coordinator), Alicia Zavala (Library Assistant-Local History Collection) Judi Terpening (Library Director), Ron Marshall (Maintenance), and Kelly Joyce (Library Trustee).",,"Alison Fulmer, Preservation Specialist, NEDCC,Andover, MA 01810",10/04/2021,,,,,,Report of a Preservation Needs Assessment
21240,AH-274329-20,NA,,"Robert Elliott, Joana Jansen, Janne Underriner, Brittany Parham",9/30/2020,,"Internal University of Oregon Brief on Online Language Revitalization Learning Series, June 2020","Internal University of Oregon Brief on Online Language Revitalization Learning Series, June 2020",,,LRLS Brief 2020
21365,BP-264708-19,The report describes the interpretive plan for new exhibits that bring to life the Native American history of the East Bay and the continued presence today of the Ohlone people.,,Holly Alonso,12/31/2021,,,,,,Indigenous Voices Interpretive Plan for Peralta Hacienda Historical Park
21411,PG-280605-21,"Between January 3, 2022 and January 13, 2022 , paper-based, audiovisual, and photographic materials housed in Special Collections at the James P. Adams Library at Rhode Island College were assessed for preservation planning purposes by Elena Cordova, Contract Preservation Specialist for the Northeast Document Conservation Center (NEDCC) in Andover, MA. The assessment, which was funded by a National Endowment for the Humanities Preservation Assistance Grant, evaluated the buildings and environments as they relate to the preservation needs of the materials; examined current policies, storage, and handling procedures; and assessed the general condition of materials. Observations and recommendations are based on a pre-site visit questionnaire, a site visit, and discussions with Digital Archivist and Special Collections Librarian, Molly Bruce Patterson; Digital Initiatives Coordinator, Andrew Davis; and Carissa DeLizio, Library Director.",n/a - unpublished report for internal use,"Elena Cordova, Northeast Document Conservation Center",03/11/2022,,,,,,"Report of a Preservation Needs Assessment: Special Collections at the James P. Adams Library, Rhode Island College, Providence, RI."
21479,PW-277585-21,"This white paper documents the work of the American Congress Digital Archives Portal project to aggregate congressional archives into a single, online platform and make them more broadly available. Congressional archives document the democratic process; the development of public policy; and multiple narratives related to the country's social, cultural, and political development. Work of the project included developing standards and best practices; creating governance structures for the one-year project and future phases; developing a web portal that meets user needs and adding archival content; determining digitization priorities via a research survey; conducting usability testing; and communicating and publicizing the project. The project was made possible by funding from the National Endowment for the Humanities.",Open Access,Danielle Emerling,04/15/2022,,https://researchrepository.wvu.edu/faculty publications/3090/,,,,The American Congress Digital Archives Portal Project White Paper
21537,PG-280839-21,Summary and individual condition reports of conservation survey of paintings at Black Mountain College Museum + Arts Center.,,"Crawford, Craig, Yoshikawa, Maho",12/1/2021,,,,,,Condition report from Crawford Conservation
21778,PE-277136-21,"During his tenure at the National Gallery, Derek Lintala composed a meeting summary for the Washington Conservation Guild ""Emerging Professionals Talks"" series on a lecture delivered by Conservation Center alumnus Hae Min Park ‘18, Andrew W. Mellon Fellow in Paintings Conservation at the Walters Art Museum.",,Derek Lintala,05/02/2022,,http://washingtonconservationguild.org/2022/05/02/wcg-meeting-summary-investigating-portrait-girolamo-mercuriale-lavinia-fontana-walters-art-museum/,,,,WCG Meeting Summary: “Investigating Portrait of Girolamo Mercuriale by Lavinia Fontana at the Walters Art Museum”
21830,HC-50007-10,"This report culminates two years of work by CLIR staff involving extensive interviews and site visits with scholars engaged in international research collaborations involving computational analysis of large data corpora. These scholars were the first recipients of grants through the Digging into Data program, led by the NEH, who partnered with JISC in the UK, SSHRC in Canada, and the NSF to fund the first eight initiatives. The report introduces the eight projects and discusses the importance of these cases as models for the future of research in the academy.",open,"Williford, Christa, Henry, Charles",6/1/2012,978-1-932326-4,https://www.clir.org/pubs/reports/pub151/,,,,One Culture. Computationally Intensive Research in the Humanities and Social Sciences
21831,HC-50004-08,"As part of its ongoing programs in digital scholarship and the cyberinfrastructure to support teaching, learning and research, the Council on Library and Information Resources (CLIR) in cooperation with the National Endowment for the Humanities (NEH) held a symposium on September 15, 2008 in which a group of some 30 leading scholars was invited to  articulate the research challenges that will use the new media to advance the analysis and interpretations of text, images and other sources of interest to the humanities and social sciences and in so doing, pose interesting problems for ongoing computational research. White papers were commissioned to help frame the issues. This report contains the final versions of those papers, as well as an account of the day's discussion and a summary of a report by Diane Zorich on digital humanities centers.",open access,"Friedlander, Amy, Babeu, Alison, Bamman, David, Cerrato, Lisa, Crane, Gregory, Huberman, Bernardo, Levander, Caroline, Murray, Stephen, Oard, Douglas, Singhal, Rasmi, Stone, Maureen, Zorich, Diane",3/1/2009,978-1-932326-3,https://www.clir.org/pubs/reports/pub145/,,,,Working Together or Apart: Promoting the Next Generation of Digital Scholarship
