18539,HB-273677-21,"http://tunein.com/embed/player/s22620/ 10- 15 minute interview with UPR's main radio station about the NEH award, my project, and publication plans.",,2021,Radio UPR,Radio,http://tunein.com/embed/player/s22620/,,Radio UPR,,,Radio UPR,
18575,AD-264075-19,"Ojibwe Phrases from Charles Grolla, by Alyssa Grolla",,2020,Alyssa Grolla,Digital File,https://www.rlnc.education/studio-rlnc,,Mandy Schram,,,The Gekendaasowin Project: Podcast Two,
18576,AD-264075-19,"Lake Lessons from Tom Barrett, by Salena Beasley",,2020,Salena Beasley,Digital File,https://www.rlnc.education/studio-rlnc,,Mandy Schram,,,The Gekendaasowin Project: Podcast Three,
18644,AV-265985-19,2nd Large Scale Discussion Virtual Meeting,,2020,NA,Web,http://https://drive.google.com/file/d/1MngFnLTrL4ndY6IrXAKRYUCT5UOVdPZ9/view?usp=sharing,2nd Large Scale Discussion Virtual Meeting,NA,,,2nd Large Scale Discussion Virtual Meeting,
18672,GA-276355-20,"Patrick Kearns and Paul Kearns-Stanley are fourth generation funeral directors. They share their experience during the first wave of the COVID-19 pandemic from Queens, NY.",Open Access,2020,Joe Richman,"Radio, Web",https://www.npr.org/sections/coronavirus-live-updates/2020/07/13/888280295/new-york-funeral-director-pandemic-has-been-a-wave-that-knocks-you-over,NPR.org web article and broadcast story.,Jessica Deahl,https://www.radiodiaries.org/the-final-frontline/,Link to the Radio Diaries Podcast.,The Final Frontline,Jessica Deahl
18673,GA-276355-20,Paul Montanaro runs a pizza shop in the Bronx. That's where his 11-year-old daughter Francesca has been spending her days since her school shut down in March. Both of Francesca's parents are essential workers – her mom is an ICU nurse at a hospital in Manhattan. We asked Francesca to keep an audio diary as she finished up 5th grade in the pizza shop.,Open access,2020,Joe Richman,"Radio, Digital File, Web",https://www.npr.org/sections/coronavirus-live-updates/2020/07/03/886033575/when-your-dad-owns-a-pizzeria-the-pandemic-means-learning-to-make-the-perfect-pi,Link to broadcast story and NPR.org web article.,Sarah Kate Kramer,https://www.radiodiaries.org/quarantined-in-the-pizzeria/,Link to the Radio Diaries Podcast,Quarantined in the Pizzeria,Sarah Kate Kramer
18674,GA-276355-20,"Robert Jackson is 71 and had a kidney transplant four years ago. His immune system is severely compromised. His wife, Wendy Jackson, is a pediatric emergency room doctor. She runs the risk of being exposed to the coronavirus at work. So the couple made the difficult decision to live together…six feet apart.",Open Access,2020,Joe Richman,"Radio, Digital File, Web",https://www.npr.org/sections/coronavirus-live-updates/2020/04/29/846495546/hes-immunocompromised-she-s-an-er-doctor-they-are-living-together-apart,Link to NPR.org for broadcast story and web article.,Sarah Kate Kramer,https://www.radiodiaries.org/love-six-feet/,Link to podcast episode.,Love from Six Feet Apart,Sarah Kate Kramer
18675,GA-276355-20,"In a pandemic, prison is one of the worst places a person could be. Social distancing is almost impossible. Prisons are often overcrowded – bathrooms and public spaces are shared by hundreds of people. Guards are constantly going in and out.  Robbie Pollock spent 8 years in New York state prisons. Recently, he spoke with his friend Moe Monsuri, who has been incarcerated since 2007. Moe is serving his time at Sing Sing, a maximum security prison in upstate New York, where four people have died of COVID-19. Robbie and Moe talked about what it's like to experience a pandemic when you're behind bars.",open access,2020,Joe Richman,"Radio, Digital File, Web",https://www.npr.org/2020/06/26/883392409/lockdown-in-lockup-a-prisoner-at-sing-sing-on-life-during-the-covid-19-crisis,Link to broadcast story and accompanying web article.,Daniel Gross,https://www.radiodiaries.org/lockdown-in-lockup/,Link to podcast episode on Radio Diaries website.,Lockdown in Lockup,Daniel Gross
18676,GA-276355-20,"Back in March, as the pandemic hit, many people across the country found themselves without a safety net. Naida Lavon was one of them. Naida is 67 and for the past few months, she's been living in her car on the streets of Portland, Oregon.",open access,2020,Joe Richman,"Radio, Digital File, Web",https://www.npr.org/sections/coronavirus-live-updates/2020/06/23/882080701/for-portland-woman-home-these-days-is-where-she-parks-her-minivan,Link to NPR.org with broadcast story and web article.,Nellie Gilles,https://www.radiodiaries.org/home-mini-van/,Link to Radio Diaries podcast episode.,Home is Where You Park Your Minivan,Sarah Kate Kramer
18677,GA-276355-20,"The psychotherapist Esther Perel recently said that disasters operate like ""relationship accelerators."" They cause both a spike in divorce and a spike in marriages and babies. Most of us are hunkering down with people we already have some sort of relationship with, but a few people have chosen to hunker down with practical strangers.  Gali Beeri is 37 and works as an executive assistant. Joshua Boliver is 42 and does visual effects for movies. They both live in New York City. In March, as the city was preparing to lock down, they made the unlikely decision to quarantine together after their very first date.",open access,2020,Joe Richman,"Radio, Digital File, Web",https://www.npr.org/sections/coronavirus-live-updates/2020/05/28/863964558/love-at-first-quarantine-after-a-single-date-couple-hunkers-down-together,Link to npr.org with broadcast story and web article.,Joe Richman,https://www.radiodiaries.org/love-first-quarantine/,Link to podcast episode on radio diaries website.,Love at First Quarantine,Joe Richman
18788,ZH-252815-17,"Chicago is home to one of the largest and most diverse Muslim communities in the country. Their stories are documented in a new interactive exhibition at the Chicago History Museum called ""American Medina: Stories of Muslim Chicago,"" which runs through May 2021.",,2019,,"Radio, Web",http://www.wbez.org/stories/new-exhibition-explores-stories-of-muslim-chicago/ccdef2a4-efc5-40bf-8859-d8a3fb2592f7?utm source=twitter&amp;utm medium=referral&amp;utm campaign=Web-Share,,Nereida Moreno,,,New Exhibition Explores ‘Stories Of Muslim Chicago’,
18790,RA-50142-14,"In the late 19th century, many Americans were obsessed with séances, clairvoyance and other so-called ""psychic sciences."" Alicia Puglionesi holds a Ph.D. in the History of Science, Medicine and Technology from Johns Hopkins University, and she joins host Krys Boyd to discuss a field of study that tried to make a science of the unexplained. Her book is ""Common Phantoms: An American History of Psychic Science.""",open,2021,Krys Boyd,"Radio, Digital File",https://think.kera.org/2021/01/25/when-scientists-dabbled-in-clairvoyance/,"hink is a national call-in radio program, hosted by acclaimed journalist Krys Boyd and produced by KERA — North Texas’ PBS and NPR member station. Each week, listeners across the country tune in to the program to hear thought-provoking, in-depth conversations with newsmakers from across the globe. Since launching in November 2006, Think and Krys Boyd have earned more than a dozen local, regional and national awards, including the 2013 Regional Edward R. Murrow award for breaking news coverage.",Krys Boyd,,,When Scientists Dabbled In Clairvoyance,
19008,PR-258900-18,"The painter Georgia O'Keeffe is known for her bold paintings of landscapes and flowers. When talking about those famous flowers, she said: ""Nobody sees a flower–really–it is so small–we haven't time–and to see takes time like to have a friend takes time.""  She took her small observations and filled her canvas with bright colors and close-ups, so those flowers couldn't be missed. Recently, scientists took a closer look at those paintings and noticed smaller details that O'Keeffe did not intend to include. They found ""art acne""—small pock marks—on many of her paintings caused by age and reactions of the pigments. Marc Walton, co-director of the Center for Scientific Studies in the Arts at Northwestern University and Art Institute of Chicago, talks about the chemistry behind the ""art acne,"" and how these paintings might be conserved in the future.",open access,2019,Alex Lim,Radio,https://www.sciencefriday.com/segments/clearing-up-the-art-acne-on-georgia-okeeffes-paintings/,NPR radio program Science Friday,Alexa Lim,,,Clearing Up The ‘Art Acne’ On Georgia O’Keeffe’s Paintings,Ira Flato
19043,TR-264630-19,"Bessie Smith: Empress of the Blues. Smith was called the Empress of the Blues, but she was also the highest paid African American entertainer of her generation. We explored her life from her early days performing on Chattanooga street corners and her travels on the TOBA circuit to her decade as a top selling recording artist. An interview with NYU cultural anthropologist Maureen Mahon, whose research interests include African American music and culture; the construction and performance of race and gender in music; and the relationship between race, class, generation, and culture, sheds light on Smith's impact on music. Archival interviews with musicians who worked with Smith and recent interviews with musicians influenced by her illustrate her importance and her experience. For this program we found a great deal of support from the Hogan Jazz Archive at Tulane University.",,2020,Nick Spitzer,Web,http://http://www.americanroutes.org/archives/show/1187/Empress-of-the-Blues-Bessie-Smith,American Routes website stream.,Maureen Loughran,,,EMPRESS OF THE BLUES: BESSIE SMITH,
19044,TR-264630-19,"Celebrating Jazz Fest at 50: With Duke Ellington and Mahalia Jackson: We presented the significance of the first 50 years of the New Orleans Jazz &amp; Heritage Festival by looking back at historic performances from the first festival in 1970. Live recordings from Jazz Fest royalty, Duke Ellington and the Queen of Gospel, Mahalia Jackson provided entertaining sounds from the festival while commentary from scholars and archival interviews gave perspective on the history and cultural significance of the Festival and, particularly Ellington and Jackson. Interviews with professor/musician Michael White and biographer Mark Burford and New Orleans gospel singer Cynthia Girtley and collaboration with the Hogan Jazz Archive at Tulane University.",,2020,Nick Spitzer,Web,http://http://www.americanroutes.org/archives/show/1165/Celebrating-Jazz-Fest-at-50-with-Duke-Ellington-and-Mahalia-Jackson,Program streaming on American Routes website.,Maureen Loughran,,,Celebrating Jazz Fest at 50: With Duke Ellington and Mahalia Jackson:,
19045,TR-264630-19,"Ellis Marsalis Remembered: Family Memories and Music: There is no more recognizable family name in jazz from New Orleans and beyond than Marsalis. This program paid tribute to pianist and Marsalis family patriarch Ellis Marsalis Jr. who passed away from Covid-19 in April 2020, and to his musical offspring sons Branford (saxophone), Wynton (trumpet), Delfeayo (trombone) and Jason (drums and vibraphone). The conversation explores coming of age in a family of musicians, with expectations of performing at the highest level, to the culture of the interplay of traditional and modern jazz in New Orleans. Previously unheard are Wynton's remarkable memorial oration and a live set with youngest son Jason Marsalis playing the music of his late father. It's the enduring and thriving musical legacy of the Marsalis family.",Open access,2020,Nick Spitzer,Web,http://http://www.americanroutes.org/archives/show/1216/Ellis-Marsalis-Remembered-Family-Memories-Music-with-Branford-Wynton-Delfeayo-and-Jason-Marsalis,Program streaming on American Routes website.,Maureen Loughran,,,Ellis Marsalis Remembered: Family Memories and Music,
19046,TR-264630-19,"Santana Speaks: This program is a biography of Carlos Santana whose music represents a true musical fusion of various influences including Latin instruments, Afro beats, and blues-style solo guitar. He discusses playing music on the streets of Tijuana and on the stage at Woodstock. He discusses how he absorbed the various cultures and musics around him in San Francisco, and his hopes for a global society explored on his new album Africa Speaks. In the interview Santana cites the legendary Tito Puente as one of his cultural and musical heros. For perspective, we drew from an archival interview with the late Tito Puente, el Rey de los Timbales, about the roots of tropical Latin jazz in Spanish Harlem and how he brought his instrument, the timbales, to the foreground by moving them from the back to the front of the stage. Steve Berlin and Cesar Rosas are included to discuss Los Lobos and their mix of American pop and Mexican traditions.",Open access website,2019,Nick Spitzer,Web,http://http://www.americanroutes.org/archives/show/1135/Santana-Speaks-with-Celia-Cruz-Tito-Puente-and-Los-Lobos,Program streaming on American Routes website.,Maureen Loughran,,,Santana Speaks,
19047,TR-264630-19,"Billy Joe Shaver: This program is a biography of the late Texas singer-songwriter Billy Joe Shaver. Shaver was a prolific composer who drew inspiration from his life experiences including working with horses, working in a sawmill, his relationship with religion, and his family. His story explains the country songwriter experience in Nashville.",open access website,2020,Nick Spitzer,Web,http://http://www.americanroutes.org/archives/show/1170/The-Outlaw-Poet-and-the-Crawfish-Queen-Billy-Joe-Shaver-Yvette-Landry,Program streaming on American Routes website,Maureen Loughran/Olivia Broslawsky,,,Billy Joe Shaver,
19048,TR-264630-19,"After the Storm: Katrina at 15: 15 years ago Hurricane Katrina and levee failures covered 80% of New Orleans in water. The storm left a huge human and ecological disaster in its wake. American Routes staff produced was forced to evacuate our studios and our city but never halted production. The noted American Routes After the Storm series that came out of that tragedy offered displaced and depressed South Louisianians comfort and remembrances of home. Now 15 years later, we take a look back at the catastrophe, recovery and renewed hope for the culture of the Crescent City with another edition of this series. The series includes conversations with Irma Thomas, the Rebirth Brass Band, archived interviews with now deceased Dr. John and Alan Toussaint and archival audio from our first broadcast After the Storm in September 2005.",open access website,2020,Nick Spitzer,Web,http://http://www.americanroutes.org/archives/search?terms=After%20the%20Storm:%20Katrina%20at%2015,Program streaming on American Routes website,Maureen Loughran/Olivia Broslawskey,,,After the Storm: Katrina at 15,
19049,TR-264630-19,"American Routes Live: As the quarantine continued, through tracking listener comments we recognized a need for more human contact and felt that more live performance could help. We partnered with the New Orleans Jazz National Historical Park and the Jean Lafitte National Park to produce a series of socially-distanced performances and artist interviews, some outside in an old firehouse yard and most in the large, well-ventilated Esplanade Studios. The programs were live-streamed with strong AV production on NPS's Jazz Park Facebook and post-produced into American Routes performance programs. One such program featured outdoor, socially distanced interviews with Leyla McCalla and Donald Harrison, each of whom bring their family heritage forward into contemporary music, livestreamed on social media and recorded to create an American Routes program. These interviews also addressed current events through a historical cultural lens and shows the pivot we made during Covid challenges. Singer McCalla discussed how she draws on French Creole roots for inspiration, as well as from the poetry of Langston Hughes. Jazz saxophonist Big Chief Donald Harrison, discussed ""Afro-New Orleans"" culture and demonstrated how to bring soul, funk, and Black carnival traditions into modern jazz.",Open access website,2020,Nick Spitzer,Web,http://http://www.americanroutes.org/archives/show/1194/American-Routes-Live-Cajun-Troubadour-Zachary-Richard-and-New-Orleans-Creole-Jazzman-Don-Vappie,Program streaming on American Routes website,Maureen Loughran/Olivia Broslawsky,,,American Routes Live,
19050,TR-264630-19,"This series of programs built on the American Routes staff's experience offering comfort and companionship following Hurricanes Katrina and Rita in the After the Storm series. Our initial response to the pandemic was to offer sounds of solace and words of wisdom to comfort listeners through the solitude and the unknown. The result was a program series entitled the Corona Stay at Home Companion. The mix of music in the series began with offering comfort and later turned to offering hope and a touch of Many commented that it provided company, humor or hope.",Open access website,2020,Nick Spitzer,Web,http://http://www.americanroutes.org/archives/show/1216/Ellis-Marsalis-Remembered-Family-Memories-Music-with-Branford-Wynton-Delfeayo-and-Jason-Marsalis,Program streaming on American routes website.,Maureen Loughran/Olivia Broslawsky,,,SPRING AWAKENING: A CORONA GLOBAL COMPANION,
19051,TR-264630-19,"This series of programs built on the American Routes staff's experience offering comfort and companionship following Hurricanes Katrina and Rita in the After the Storm series. Our initial response to the pandemic was to offer sounds of solace and words of wisdom to comfort listeners through the solitude and the unknown. The result was a program series entitled the Corona Stay at Home Companion. The mix of music in the series began with offering comfort and later turned to offering hope and a touch of Many commented that it provided company, humor or hope.",Open access website,2020,Nick Spitzer,Web,http://http://www.americanroutes.org/archives/show/1166/Corona-Stay-at-Home-Companion-Vol-2-Sounds-of-Solace,Program streaming on American Routes website,Maureen Loughran,,,CORONA STAY AT HOME COMPANION VOL 2: SOUNDS OF SOLACE,
19052,TR-264630-19,"This series of programs built on the American Routes staff's experience offering comfort and companionship following Hurricanes Katrina and Rita in the After the Storm series. Our initial response to the pandemic was to offer sounds of solace and words of wisdom to comfort listeners through the solitude and the unknown. The result was a program series entitled the Corona Stay at Home Companion. The mix of music in the series began with offering comfort and later turned to offering hope and a touch of Many commented that it provided company, humor or hope.",open access website,2020,Nick Spitzer,Web,http://http://www.americanroutes.org/archives/show/1172/Music-and-Words-of-Wisdom-A-Corona-Stray-From-Home-Companion-Vol-3,Program streaming on American Routes website.,Maureen Loughran,,,"MUSIC AND WORDS OF WISDOM: A CORONA STRAY FROM HOME COMPANION, VOL. 3",
19060,TR-269730-20,"In 1985, Gert McMullin was one of the first San Franciscans to put a stitch on the AIDS Quilt, the quilt that began with one memorial square in honor of a man who had died of AIDS, and that now holds some 95,000 names. Gert never planned it this way, but over the decades she has become the Keeper of the Quilt and has stewarded it, repaired it, tended it, traveled with it and conserved it for some 33 years now.    In 2020, when COVID-19 hit, Gert was one of the first Bay Area citizens to begin sewing masks—PPE for nurses and health care workers who were lacking proper protection—masks she makes from fabric left over from the making of the AIDS Quilt. The comfort, outrage and honoring of an earlier pandemic being used to protect people from a new one.  In January of 2020 The AIDS Memorial Quilt, now part of The National AIDS Memorial, returned home to the Bay Area after 16 years in Atlanta. It took six 52-foot semis to get it there. The over sixty tons of quilt, is made up of about 48,000 panels, each 3 x 6 feet, the size of a grave. The extensive AIDS Archive, which Gert gathered, collected and protected since its earliest days, is now part of The American Folklife Center at The Library of Congress in Washington, DC.  The story of Gert McMullin and the AIDS Memorial Quilt, the Gay Rights Movement in San Francisco, Harvey Milk, The White Night Riots. With interviews with LGBT Rights activist Cleve Jones who worked with Harvey Milk and conceived of the AIDS Memorial Quilt, and John Cunningham, Executive Director of the National AIDS Memorial.",,2020,,"Radio, Digital File",https://www.dropbox.com/s/9mcbx8ikgncpo1p/KSP 95 95 000-Names GertMcMullin SewingOnTheFrontLine OK.wav?dl=0,,The Kitchen Sisters,,,"95,000 Names—Gert McMullin, Sewing the Frontline—The Keeper of the AIDS Quilt and Beyond",
19061,TR-269730-20,"Louis Jones, Field Archivist, is a Keeper. For 27 years he has worked building and caring for the largest labor archive in North America—the Reuther Library at Wayne State University in Detroit. Home to numerous union and labor collections from around the country, the Reuther Library also actively collects material documenting Detroit's civil rights movement, women's struggles in the workplace, the LGBTQ Archive of Detroit and more.  Born in New York City, the grandson of a Pullman porter, Louis Jones takes us through the archives with stories of the UAW, Cesar Chavez, Utah Phillips, A. Philip Randolph and the Civil Rights Movement, the 1967 Detroit uprising, and how archivists are examining and re-imagining their roles in the midst of Covid-19 and the Black Lives Matter movement.",,2020,,"Radio, Digital File",https://www.dropbox.com/s/lrkni0h8tklx4xc/KSP 145 LouisJonesFieldArchivist-07.13.2020-OK.mp3?dl=0,,The Kitchen Sisters,,,"Louis Jones, Field Archivist, Detroit",
19062,TR-269730-20,"Picture this: 131 young people, 13 to 26 years old, from 37 countries—youth activists from around the globe— students, writers, poets, marchers, community leaders all gathered together in San Juan, Puerto Rico in August 2019, the week after the scandal-ridden government of Governor Ricardo Rosselló fell. A government brought down in large measure because of the resolve and activism of young people across the Hurricane Maria-battered island.  This wasn't part of the plan for the second meeting of the International Congress of Youth Voices. It was pure coincidence. But here they all are, coming from across the planet to learn from one another and an array of artists, writers and activists, to create a network, to tell their stories, to listen and to understand the forces that led this island to erupt.  Politics of the world affect young people as much as anyone else, and they have little to no voice as major decisions are made. The International Congress of Youth Voices was founded as a means to amplify their ideas and energy and to unite young people for a weekend of collaboration.  The International Congress of Youth Voices, founded by author Dave Eggers (co-founder of 826 National) and nonprofit leader Amanda Uhle, gathers the world's most inspiring teen writers and activists. They come from all over the world, including: Iraq, Syria, Afghanistan, the United States, Colombia, Guatemala, Cuba, Australia, Denmark, Nepal, Russia, England, Thailand, South Africa, Ireland, Canada, Uganda, Pakistan, Burundi, France, India, and Puerto Rico.",,2020,,"Radio, Digital File",https://www.dropbox.com/s/u9cfeeqou1i07gw/KSP Youth Congress Streaming 20200821-OK.mp3?dl=0,,The Kitchen Sisters,,,The International Congress of Youth Voices — A New Generation of Keepers,
19063,TR-269730-20,"We go to New Orleans for a kind of biblical reckoning. A story of science and prayer, with a cast of improbable partners—environmental architects and nuns—coming together to create a vision forward for living with water in New Orleans. Mirabeau Water Garden, one of the largest urban wetlands in the country designed to educate, inspire and to save its neighborhood from flooding.  New Orleans. Surrounded by The Mississippi River and Lake Pontchartrain, besieged by hurricanes and tropical storms, permeated with man made canals, levees, pumping stations …. Water is a deep and controversial issue in New Orleans. What to do with it. Where to put it. How to get rid of it? How to live with it?  David Waggonner, of Waggonner &amp; Ball Architecture &amp; Environment has been thinking and dreaming about these questions for years. One of the primary architects behind the Greater New Orleans Urban Water Plan, David envisions floating streets, pervious pavement, planting bioswales—Keeping the Water—""living with water"" rather than pushing it down and pumping it out.  In the aftermath of Hurricane Katrina the Sisters of St. Joseph convent in New Orleans was under 8 feet of water. A year later, on a clear blue day, the building was struck by lightning. The Sisters prayed for a sign. And in walked David Waggonner with a vision.  The Mirabeau Water Garden will become one of the largest urban wetlands in the country and a campus for water research and environmental education, demonstrating best practices for construction and urban water management in the city's lowest-lying and most vulnerable neighborhoods.  The 25-acre parcel was donated to the City of New Orleans by the Sisters of Saint Joseph on condition that it be used to enhance and protect the neighborhood to ""evoke a huge systemic shift in the way humans relate with water and land.""",,2020,,"Radio, Digital File",https://www.dropbox.com/s/q03hx5gcv01ucg8/KSP 150 Floating%20City-Mirabeau%20Water%20Garden OK.mp3?dl=0,,The Kitchen Sisters,,,"Floating City —The Mirabeau Water Garden, New Orleans",
19064,TR-269730-20,"Music and poetry were powerful headliners at the inauguration of Joe Biden and Kamala Harris signaling change and new beginnings. This was not the first time the arts have reflected the mood of the country and a new administration.  In January 1973, following the Christmas bombing of Vietnam, conductor Leonard Bernstein performed in an ""anti-inaugural concert"" protesting Richard Nixon's official inaugural concert and his escalation of the war in Vietnam.    In 1973, the United States was reaching the concluding stages of our involvement in Vietnam. And while the war would soon come to an end, the weeks leading up to the second inauguration of Richard Nixon were met with some of the most intense and deadly bombing campaigns of the war.  The anti-war movement was unhinged. They had marched, they protested — to seemingly no avail when it came to changing Nixon's foreign policies. So what to do next...  Leonard Bernstein,  a ""Keeper of Peace,"" gathered an impromptu orchestra for an ""anti-inaugural concert""— a concert for peace—following his belief that by creating beauty, and by sharing it with as many people as possible, artists had the power to tip the earthly balance in favor of brotherhood and peace.",,2021,,"Radio, Digital File",https://www.dropbox.com/s/gja48mzfgi7ixwh/KSP 158 A%20PleaForPeace-LeonardBernstein%20RichardNixon OK.mp3?dl=0,,"The Kitchen Sisters, Brandi Howell",,,"A Plea for Peace: Leonard Bernstein, Richard Nixon, and the Music of the 1973 Inauguration",
19065,TR-269730-20,"For Winona LaDuke the best part of running for Vice President in 1996 and 2000 on the Green Party ticket with Ralph Nadar was meeting so many people who really want to see a democracy that works—who really want to vote for someone they believe in. At rallies women would bring their daughters up to Winona saying, ‘We want them to grow up and be like you.'  Ojibwe leader, writer, food activist, rural development economist, environmentalist, Harvard graduate, —Winona, which means first born daughter, is a force to be reckoned with. She's the founder of the White Earth Land Recovery Project and the executive director of Honor the Earth. Most recently she was a leader at Standing Rock fighting the Dakota Access pipeline. She's a visionary and a fighter and she's in it for the long haul.  Born in Los Angeles and raised in Oregon, Winona moved to White Earth, her father's reservation, after she graduated from Harvard in 1982. When she first arrived, she worked as the principal of the Reservation's high school and became active in local issues. Seven years later, she started the non profit White Earth Land Recovery Project, dedicated to restoring the local economy and food systems and preserving wild rice.  Today Winona LaDuke operates a 40-acre industrial hemp farm on the White Earth Indian Reservation with the idea of creating textiles for the people and the planet — of working towards a non petroleum based future. And she's started 8th Fire Solar, operated by Anishinaabe, manufacturing solar thermal panels.  ""According to Anishinaabe prophecies, we are in the time of the Seventh Fire. At this time, it is said we have a choice between a path that is well-worn and scorched, and a path that is green and unworn. If we move toward the green path, the Eighth Fire will be lit and people will come together to make a better future.""",,2020,,"Radio, Digital File",https://www.dropbox.com/s/8twcuz6vtks0l4c/KSP 152 WinonaLaDukeFIrstBornDaughter OK.mp3?dl=0,,The Kitchen Sisters,,,Winona LaDuke—First Born Daughter—Keeper of the Land,
19066,TR-269730-20,"As the pandemic raged, PPE was scarce and the supply chains were breaking down. Every hospital was scrambling to find enough masks, gowns and face shields. A New York Times headline caught our eye: Sugarcreek, Ohio.   ""Abe Make a Sewing Frolic"" — In Ohio The Amish Take on the Coronavirus.  This isolated, centuries old, self reliant Amish community—Keepers of Community and a fast disappearing way of life—was rising to the occasion and collaborating with the world outside to fill the PPE needs of the massive Cleveland Clinic and beyond.    In the attempt to record this story in Amish country in the midst of social distancing and the ever deepening pandemic, a new collaboration was born — artist Laurie Anderson, Ohio-born designer Stacy Hoover and producer Evan Jacoby all joined with The Kitchen Sisters to bring these voices to air.",,2020,,"Radio, Digital File",https://www.dropbox.com/s/cw1uxdds0dkb29u/KSP 156 TheAmishPandemicSewingFrolic OK.mp3?dl=0,,The Kitchen Sisters,,,The Amish Pandemic Sewing Frolic—Keepers of Community,
19067,TR-269730-20,"A mushroom farmer, food activist, business entrepreneur, foster mother to more than a dozen girls—Chido Govera is a kitchen visionary in Zimbabwe—a pioneer in the cultivation of mushrooms throughout Africa and the world.  Chido was orphaned at 7 when her mother died of AIDS. As a girl, who never had enough to eat, she began cultivating mushrooms when she was nine. Some people look at a mushroom and see a mushroom. Chido looked at a mushroom and saw a weapon for social change, a path out of hunger and poverty to empowerment and income for herself and other orphaned girls.  The Keeper and founder of The Future of Hope Foundation, Chido has promoted mushroom cultivation as a sustainable source of food and income in impoverished regions of the world.  We met Chido in Sao Paolo at FRUTO, an international gathering of chefs, farmers, activists, fishermen, Amazonian tribal women organizers, botanists and more—organized by Brazilian chef Alex Atala, famous from Netflix's Chef's Table. Speakers from around the world delved deep into issues of food, zero waste, the destruction of coastal waters, agriculture and climate change, the rights and foods of indigenous people of the Amazon. The conference was profound—a global eye opener.",,2021,,"Radio, Digital File",https://www.dropbox.com/s/xnncc9gmsz9rw3n/KSP 157-Chido-01.11.2021-OK.mp3?dl=0,,The Kitchen Sisters,,,Chido Govera—The Mushroom Queen of Zimbabwe,
19068,TR-269730-20,"Francis Ford Coppola talks about homelessness, life, friendship, neighborhood history, and his ideas about the future as he tells the remarkable story of North Beach Citizens, Keepers of Community—the volunteer organization he spearheaded twenty years ago to help grapple with the lives and needs of homeless and unhoused people living in his neighborhood in San Francisco.  This month marks the 20th Anniversary of North Beach Citizens. Normally at this time of year some 400 people gather in the church basement of Saints Peter &amp; Paul near Washington Square Park for an epic community dinner that raises the funds to keep NBC's vital series of services available. Like everywhere, the pandemic has been hard on the unhoused and raised their numbers by some 64% in North Beach alone. The need is great.  As a frontline service provider, NBC is distributing nearly 3 times more food to the community than this time last year through daily meals ""to-go,"" and Wednesday Community Food Pantry. As a beacon of support for the neighborhood, they ensure that people who are living close to the margins know that they are part of a caring community and connected to support that meets their individual needs.  Our story takes us deep into the North Beach community with interviews with North Beach Citizens, volunteers, staff, clients—food writer and long time North Beach resident Peggy Knickerbocker, poetry and stories of Lawrence Ferlinghetti, the supporter and Guardian Angel of North Beach Citizens, and more.",,2021,,"Radio, Digital File",https://www.dropbox.com/s/w9unzswd2pbx39p/KSP 163 NorthBeachCitizens OK.mp3?dl=0,,The Kitchen Sisters,,,North Beach Citizens—Keepers of Community,
19072,PW-259117-18,"Marta Valier produced and hosted this series based on oral histories with people that lived in El Salvador during the liberation war (1980–1992). The 1970s brought to El Salvador increasing government repression, including the creation of government-organized death squads to combat opposition movements and in 1980 a series of failed military juntas took power. By 1981, leftist guerrillas and political groups joined forces, forming the Farabundo Martí National Liberation Front, the FMLN. Then, throughout the 1980s, a civil war was waged between the FMLN and the U.S.-backed Salvadoran military forces.",Open Access,2021,Marta Valier,Radio,https://anchor.fm/emancipated/episodes/1--Toas-Crossing-the-River-and-Other-Stories-of-Fight-and-Resistance-from-El-Salvador-Part-1-epurik/a-a4i00dl,"In this first chapter, we hear from Linda Garrett, a senior policy analyst at the Center for Democracy in the Americas; and Toña Rios, who migrated to Los Angeles from El Salvador in 1981 and is now a pastor at Baldwin Park United Methodist Church in Los Angeles County. In the second chapter, we keep following Linda Garrett and we meet Carlos Henríquez Consalvi, known as Santiago, who also traveled to San Salvador from Nicaragua with the intention to establish Radio Venceremos, a radio station that operated in areas controlled by the insurgency and that he kept clandestine for 11 years. The third chapter centers on El Rescate human rights representative Linda Garrett’s encounter with Salvadoran political prisoner Héctor Bernabé Recinos Aguirre, illegally detained for more than four years for organizing the first national strike in 1980.",Tom &amp; Ethel Bradley Center,https://anchor.fm/emancipated,"Emancipated: Voices and images from the archives of the CSUN Tom &amp; Ethel Bradley Center. Podcast with original content featuring activities and public events organized by the Center. We have over one million images produced by photographers that document the social, cultural, and political lives of the diverse communities of Los Angeles and Southern California. The archives contain one of the largest collections of African American photographers west of the Mississippi. We also have collections on the Farm Worker Movement, Central America, Mexico, the U.S.–Mexico border, and Africa.",Toña’s Crossing the River and Other Stories of Fight and Resistance from El Salvador 3 parts,Marta Valier
