19370,GW-254080-17,"If you travel down a one-mile stretch of Doremus Avenue in Newark, NJ, you pass a natural gas plant next to a sewage treatment facility next to an animal fat rendering plant next to a series of ominous looking chemical storage containers behind acres of fencing. Airplanes pass overhead every two minutes, their engines rattling windows, while a putrid smell wafts from the open pools at the sewage treatment plant.  This stretch is known as Chemical Corridor, and it's located just down the road from schools and apartment buildings. It borders the Ironbound neighborhood, where Portuguese, Brazilian, Central American and African American residents are separated from toxic substances by little more than a railroad track.",Open Access,"TALKING EYES MEDIA - Julie Winokur, Ed Kashi, Katherine Garrison, Stephanie Khoury","Film, Web",https://thesacrificezone.org/about,"Talking Eyes Media - Julie Winokur, Cat McGrath","If you travel down a one-mile stretch of Doremus Avenue in Newark, NJ, you pass a natural gas plant next to a sewage treatment facility next to an animal fat rendering plant next to a series of ominous looking chemical storage containers behind acres of fencing. Airplanes pass overhead every two minutes, their engines rattling windows, while a putrid smell wafts from the open pools at the sewage treatment plant.  This stretch is known as Chemical Corridor, and it’s located just down the road from schools and apartment buildings. It borders the Ironbound neighborhood, where Portuguese, Brazilian, Central American and African American residents are separated from toxic substances by little more than a railroad track.",https://www.njtvonline.org/programs/nj-pbs-specials/sacrifice-zone-iu0qjk/,,THE SACRIFICE ZONE,Talking Eyes Media,2020
19419,TT-269738-20,"Ginsberg's Karma is an insightful and entertaining look at a transformative phase in the poet Allen Ginsberg's life -- his first trip to India in 1962 would transform him into America's first hippie. While in India, he experimented with mind-altering drugs, spiritualism, and became a political activist. The documentary follows poet Bob Holman as he travels to India to piece together Ginsberg's life there, and interviews many of the writers who knew him during his trip. Ginsberg's adventures and what he experienced in India are the bridge between the Beat generation of the 1950s to the hippie counterculture of the 1960s in America.",Open free access,Ram Devineni,Film,https://www.youtube.com/watch?v=Cl0iH7xUENo,"Ram Devineni, Bob Holman","Entire film ""Ginsberg's Karma"" on YouTube",,,Ginsberg's Karma film,Bob Holman,2021
19449,ZR-256766-18,"Brattleboro Community TV's video of the Words Trail Zoom launch on Dec. 15, 2020 is accessible via YouTube.",Open,Brattleboro Community TV,Digital File,https://www.brattleborotv.org/brattleboro-places-words,BCTV,BCTV,http://https://www.brattleborotv.org/,,Brattleboro Words Trail launch,Brattleboro Words Project staff,2020
19497,GA-274355-20,"This Mount's audio tour is designed to increase options for experiencing The Mount, especially during the pandemic when guided tours were not allowed. The audio tour was provided on the OnCell mobile application and The Mount's website.",Open access,,Other,https://themount.stqry.app/,"Anne K. Schuyler, Nick Hudson, and Michelle Dempsey",This URL provides a link on The Mount's website for the audio tour.,,The OnCell application is available from Ap Stores.,Edith Wharton and The Mount (Audio Tour),"Anne K. Schuyler, Nick Hudson and Michelle dempsey",2021
19498,GA-274355-20,These are a series of short videos designed during COVID to give our online audience access to The Mount house and grounds along with providing historical context for Wharton's life at The Mount and in The Berkshires.,,Robert Oakes,Digital File,https://www.edithwharton.org/discover/glimpses-of-the-mount/,"Nick Hudson, Robert Oakes",This link is on The Mount's website.,,,Glimpses of The Mount,"Nick Hudson, Patricia Pin",2020
19501,GA-274355-20,"As we shifted to live on-line programs duirng the Pandemic, we  kept recordings so that a wider audience could share in these programs.",Open Access,Various,Digital File,https://www.edithwharton.org/calendar/past-programs/,Various,"This is a link to Past Programs on The Mount website.  Because this section is still under construction, it does not yet include all recorded programs. This is part of The Mount's website re-design.",https://vimeo.com/themountlenox,All our recorded programs are found at this URL connecting to The Mount's Vimeo folder.  We are adding these to The Mount website.,Past Programs,Various,2020
19508,PW-259048-18,"A livestream event featuring a conversation with TVTV members was held in October 2020, presented in conjunction with a UC Berkeley undergraduate course. Held for a live audience over Zoom with 91 participants, the event was recorded and is hosted on the project website.",The recorded conversation is hosted on youtube and available on the project website for free.,,Web,https://guerrillatv.bampfa.berkeley.edu/interviews/2020-10-21 seid-rucker-williams.html,,This links directly to the recorded conversation.,,,"Livestream Conversation with TVTV members Megan Williams and Alan Rucker, moderated by Steve Seid","Allen Rucker, Steve Seid, Megan Williams",2020
19525,TR-259194-18,"Letters to Eloisa brings to life the story of the Cuban poet, essayist, and novelist José Lezama Lima, an all but forgotten figure of the Latin American literary boom that included Julio Cortázar, Gabriel García Márquez, Octavio Paz and Mario Vargas Llosa. Lezama's semi-autobiographical opus Paradiso, which included homoerotic passages, broke the silence on homosexuality in Cuba and sent shockwaves throughout the Spanish-speaking literary world. It also set its author on a collision course with the Cuban Revolutionary government. Told through letters written by Lezama to his sister in exile, the film is a haunting portrait of the writer's life, his struggle for artistic freedom, and tragic end.",Available to audiences nationwide via PBS,,"Film, Video",http://www.pbs.org/voces,Adriana Bosch,Promo page of LPB's series VOCES where Letters to Eloisa will be housed upon initial PBS release.,,,Letters to Eloisa,Adriana Bosch,2021
19530,PR-263944-19,A training video documenting the proper way to repair damaged DV videotapes.,Open Access,"Hopfauf, Libby","Digital File, Web",https://drive.google.com/file/d/1XIFMWhHF2B5Cudl54gvZ5jkh1vOvVAuu/view?usp=sharing,Moving Image Preservation of Puget Sound,Link to draft of video stored on the MIPoPS Google Drive.,,,How to Repair DV Videotapes,"Hopfauf, Libby",2021
19551,ZH-258511-18,"Get to know Bronzeville through the eyes of the 2018 Chicago Architecture Center Neighborhood Teen Ambassadors. Sixteen Chicago teens immersed themselves into the past, present and future of Bronzeville through research, site visits and interviews. This five-minute film features three significant sites (Overton Business and Technology Incubator, Rosenwald Court Apartments and Ebenezer Baptist Church) and Ambassadors' perspectives on the neighborhood and Open House Chicago. The Neighborhood Teen Ambassador Program was funded, in part, by the National Endowment for the Humanities.",,,Web,https://www.youtube.com/watch?v=NccSfoPcJXw&amp;ab channel=ChicagoArchitectureCenter,,,,,Get to Know Bronzeville,N/A,2018
19552,ZH-258511-18,N/A,,,Web,https://www.youtube.com/watch?v=RAlxh9ikVRE&amp;ab channel=ChicagoArchitectureCenter,,,,,Open House Chicago | Teen Ambassadors (FIRST CHURCH),N/A,2019
19553,ZH-258511-18,N/A,,,Web,https://www.youtube.com/watch?v=GLKUuvh7KNM&amp;ab channel=ChicagoArchitectureCenter,,,,,Open House Chicago | Teen Ambassadors (FORUM),N/A,2019
19554,ZH-258511-18,N/A,,,Web,https://www.youtube.com/watch?v=zwRPlwehH2s&amp;ab channel=ChicagoArchitectureCenter,,,,,Open House Chicago | Teen Ambassadors (OVERTON),N/A,2019
19555,GA-276608-20,"Thirty minute programs created from the documents, photos, research and interviews conducted by the Fitchburg Historical Society, covering the history and culture of Fitchburg, Massachusetts. The first season included coverage of: a newly-digitized version of a 40-minute film created in Fitchburg in 1941; music composed for Fitchburg as part of the 2000 millennium celebration by contemporary composer Barbara White; artist and museum founder Eleanor Norcross and educational innovation in her times; theatrical sketches of important historic personages from Fitchburg; modernist architecture of the 20th century; the experiences of Fitchburg's ""Boy Mayor"" Bill Flynn in 1970-73.","broadcast in Fitchburg area, available free on internet",Fitchburg Historical Society,Web,https://videoplayer.telvue.com/player/yycCAZPb0NN3zj2o5qio-YFMNC43NjCG/playlists/8712?sequenceNumber=1&amp;autostart=true&amp;showtabssearch=false,Fitchburg Historical Society,"Video on Demand: I Remember When, Fitchburg Access TV",,,I Remember When,"Sally Cragin, writer of Artists and Ancestors, Susan Navarre",2020
19579,TR-261049-18,"Laura Ingalls Wilder: Prairie to Page presents an unvarnished look at the unlikely author whose autobiographical fiction helped shape American ideas of the frontier and self-reliance. A Midwestern farm woman who published her first novel at age 65, Laura Ingalls Wilder transformed her frontier childhood into the best-selling ""Little House"" series. The documentary delves into the legacy of the iconic pioneer as well as the way she transformed her early life into enduring legend, a process that involved a little-known collaboration with her daughter Rose.",PBS Passport,Mary McDonagh Murphy,"Video, DVD, Digital File, Web",http://https://www.pbs.org/video/laura-ingalls-wilder-prairie-to-page-pqnclr/,Mary McDonagh Murphy,PBS.org Program Video Page,http://https://www.pbs.org/wnet/americanmasters/laura-ingalls-wilder-documentary/16920/,American masters Program Website,Laura Ingalls Wilder: From Prairie to Page,Mary McDonagh Murphy,2020
19632,TR-266364-19,"If you are a fan of science fiction a name you should be familiar with is Octavia E. Butler (cough especially if you watched our Telly award-winning Afro-Futurism video cough) One of the most prolific and important Black authors in the genre, Butler's storytelling pushed the boundaries of what Black people were allowed to be in science fiction. Today we will be highlighting the Grand Dame herself, how her novels were important, and sometimes, oddly predictive",Open access and free,David Schulte,Digital File,http://https://youtu.be/JqFNjFakpDc,"Amanda Fox, Stephanie Noone",YouTube link to view video,,,"Octavia Butler, The Grand Dame of Science Fiction","Princess Weekes, Angelina Meehan",2021
19633,TR-266364-19,"Let's face it. Between English classes, Lit classes, World Culture classes, and History classes, there's no escaping The Epic Poem. THE ODYSSEY, THE ILIAD, THE AENEID, THE EPIC OF GILGAMESH, BEOWULF. At some point, we're going to have to confront the lyrical beauty of big strong men in big strong armor fighting big strong monsters, saving their kingdoms, and loving on their ladies. Or loving their male best friend —but that's another poem. Today we're going to take a look at one particular Epic Poem and follow its long, winding journey from way, way, way long ago allllll the way to the present day, and we'll interrogate its relevance to our lives in the here and now. Come now, Geats and Danes, to the violent, bloody, mythic, mysterious world of BEOWULF.",Open and free access,David Schulte,Digital File,http://https://youtu.be/fP0lb6hd4sQ,"Amanda Fox, Stephanie Noone",YouTube link to view video,,,Don’t Know Much About BEOWULF? Nobody Does! Feat. Princess Weekes,David McCracken,2021
19634,TR-266364-19,"Jane Eyre by Charlotte Bronte was there for the weird girls, the quiet ones who watched and listened, the ones who pined away for someone to accept them in all of their weird, dark glory. But in the nearly 175 years since its publication, the collective definition of what it means to be ""a woman on the outside of society"" has changed and expanded dramatically—and yet here we are, still dissecting Charlotte Bronte's words and gravitating towards Jane as a protagonist. For those of you who have never read Jane Eyre or enjoyed one of the 8000 films, television, stage, or radio adaptations not to mention countless literary retelling here we go.",Open and free access,David Schulte,Digital File,http://https://youtu.be/rtqRaKhu1VY,"Amanda Fox, Stephanie Noone",YouTube link to view video,,,Jane Eyre: Why We Keep Reading It (Feat. Princess Weekes),"Princess Weekes, Angelina Meehan",2021
19635,TR-266364-19,"Here's the problem with tackling Ernest Hemingway—Ernest Hemingway himself. While the iconic author is mostly known for his feats of literary prowess, from The Sun Also Rises to For Whom the Bell Tolls, to countless short stories—perhaps his greatest fiction of all is his own self-mythologizing. As his brand grew in the 1920s and 30s, so too grew his celebrity and, well, his ego. So, with Ernie all the while throwing so much self-mythologizing in the mix that it became nearly impossible to separate the Man from the Myth. But gosh darn it, we're going to try.",Open and free access,David Schulte,Digital File,http://https://youtu.be/jcnHZQdVngE,"Amanda Fox, Stephanie Noone",YouTube link to view video,,,Unraveling the Myth of Ernest Hemingway (feat. Lindsay Ellis),David McKracken,2021
19636,TR-266364-19,"Here on It's Lit!, we spend a lot of time pontificating on the high canon of books: Your Shakespeares, your Tolstoys, your… erotic beast wars fanfiction. But today we're craving something a little lighter, a little fluffier… you know, novels you pick up for the sake of just having something quick-- your beach reads, your airport novels, your Books of the Month. Books that, while you might never have to read them for a seminar or a class or that sweet clout, somehow manage to dominate most water cooler discussions about literature. We're talkin Your Dan Browns, your Jodi Picoults, your Where the Crawdads Sing, seriously, how has the book managed to be on the top of every bestseller lists for so many months, I don't even KNOW what it's about but it's my mortal enemy These are your blockbuster books, the bestsellers of the bestsellers--And whether or not you read them or turn your nose up at them, for better or worse, they are the tent poles that support the publishing industry.",Free and open access,David Schulte,Digital File,http://https://youtu.be/Fe8 13i7wDY,"Amanda Fox, Stephanie Noone",YouTube link to view video,,,How Do You Write a Bestseller? (Feat. Linsday Ellis),"Lindsey Ellis, Angelina Meehan",2021
19637,TR-266364-19,"Astro Boy, Dragon Ball, Akira, Sailor Moon, Demon Slayer, Death Note all these interesting, iconic anime have something very much in common they started off as: manga. Manga, by its most simplistic definition, are comics or graphic novels originating from Japan, which became extremely popular in the United States starting in the 80s and 90s. We've already touched on Western Graphic Novels and Comics, but you know we couldn't just leave it at that (not with this t-shirt). So today we're discussing manga as its own rich literature, reflecting the complicated political history of Japan.",Open and free access,David Schulte,Digital File,http://https://youtu.be/nN5rnMDCctU,"Amanda Fox, Stephanie Noone",YouTube link to view video,,,How Manga Took Over American Bookshelves,Princess Weekes,2021
19638,TR-266364-19,"The guy typically credited with inventing what we know as the modern novel was Miguel de Cervantes with his cumbersome 800+ page book, Don Quixote. But what if I told you that the real antecedent for the modern novel was created by… ladies. Before the rise of what would become the modern novel, there was Amatory fiction. Amatory fiction was a genre of fiction that became popular in Britain in the late 17th century and early 18th century. As its name implies, amatory fiction is preoccupied with sexual love and romance. Most of its works were short stories, it was dominated by women, and women were the ones responsible for sharing and promoting their own work.",Free and open access,David Schulte,Digital File,http://https://youtu.be/g7-U48I1f0o,"Amanda Fox, Stephanie Noone",YouTube link to view video,,,The Unappreciated Female Writers Who Invented the Novel,Princess Weekes,2021
19639,TR-266364-19,"To some people, the idea of a pen name seems kind of weird. If I, a writer, am going to put countless hours of hard work and thought into my masterpiece, why wouldn't I want to put my own name underneath the title? But from Stephen King to Ben Franklin to …., who had their own secret aliases, to Mark Twain and Dr. Seuss, whose pseudonyms became so famous that they are remembered by their pen names and not their actual names, the nom de plume has a long and proud history in the literary world.",Free and open access,David Schulte,Digital File,http://https://youtu.be/eBVKa5c-5mo,"Amanda Fox, Stephanie Noone",YouTube link to view video,,,What’s in a (Pen) Name? (Feat. Princess Weekes),Angelina Meehan,2021
19646,PW-259067-18,"This video demonstrates how to use a dataset of archival authorities (in this case, people entities) to ‘reconcile' (compare and match against) Wikidata, using the OpenRefine Wikdiata plugin. Once the matching is completed, data can be extracted from Wikidata using OpenRefine, and then imported back into Airtable.",,Stephanie Sapienza,Web,https://vimeo.com/595481214,Stephanie Sapienza,Vimeo Link,,,Reconciling Archival Authorities to Wikidata in OpenRefine,Stephanie Sapienza,2020
19647,PW-259067-18,This video demonstrates another piece of the archival authorities workflow by showing how the Airwaves website was enhanced using geographic metadata extracted from Wikidata using OpenRefine. This work builds off of the work described in the video above.,,Stephanie Sapienza,Web,https://vimeo.com/522483612,Stephanie Sapienza,Vimeo Link,,,"Enhancing Geographic Metadata Using Airtable, OpenRefine, &amp; Wikidata",Stephanie Sapienza,2020
19648,PW-259067-18,"This short video employs complementary visuals to describe in simpler terms how the Airwaves website works. The video was designed for a less technical audience, and can be utilized in classrooms or workshops as well.",,J.J. Bersch,Web,https://vimeo.com/591804413,"Stephanie Sapienza, Eric Hoyt",Vimeo Link,,,The Unlocking the Airwaves Website: A  Brief Guide,J.J. Bersch,2021
19775,GI-269725-20,"The Museum commissioned writer Theresa Miller to create ""Meet Elizabeth Freeman"" an original first-person theatrical performance staring Tiffany Bacon as Freeman.   Elizabeth Freeman or ""Mumbet"" was an enslaved woman in Massachusetts who sued for her own freedom in 1781 and won. She later told novelist Catherine Sedgwick that the Declaration of Independence had inspired her to do so.  A discussion between the Museum's Visitor Engagement Supervisor Meg Bowersox, actress Tiffany Bacon, and writer Teresa Miller is also available about making, scripting, and performing ""Meet Rebecca VanDike.""",open access,,Web,http://https://www.amrevmuseum.org/meet-elizabeth-freeman-performance,,Website of the Museum of the American Revolution.,,,Meet Elizabeth Freeman,Theresa Miller,2021
19787,GE-269603-20,Animation for children to learn about brown cotton from planting to harvest.,Open access,NA,Web,http://thefabricofacadiana.org/watch/,Hilliard Art Museum,Link to The Story of a Brown Cotton Seed animation,,,The Story of a Brown Cotton Seed,"Olivia Morgan, Paddy Bowman, Serge Billeaudeaux",2020
19788,GE-269603-20,Silent video demonstrating the processing of brown cotton from cleaning to weaving.,open access,Leah Graeff,Web,http://thefabricofacadiana.org/look/,Hilliard Art Museum,"Link to ""Cleaning to Weaving"" video",,,Cleaning to Weaving,Leah Graeff,2020
19804,FEL-267498-20,"In celebration of Women's History Month, Robin Jensen, professor of communication, discusses her research on Sophia Kleegman. Relatively unknown, Kleegman was the first woman appointed to the New York University College of Medicine faculty of obstetrics and gynecology in 1929 and was a pioneer in fertility medicine. Her patient-centric approach and controversial views helped change the way the medical community approached reproductive health.",Open Access,Jana Cunningham,"Digital File, Web",https://humanities.utah.edu/humanitiesradio/season3.php,University of Utah College of Humanities,,,,Humanities Radio: Dr. Sophia Kleegman,Robin E. Jensen,2021
19814,AH-274009-20,Students discuss their experience in the Great Questions Seminar at Austin Community College.,,,Video,https://www.youtube.com/watch?v=LtaHR4mb1EU&amp;t=1s,,,,,The Great Questions Seminar 2020-2021 Student Voices,Theodore Hadzi-Antich Jr.,2021
19817,CHA-264403-19,A salute to funders and community support of the restoration of the 1754 Christ Church Steeple,,Carrie Hagen,Video,https://vimeo.com/488672659,Barbara Hogue,,,,Steeple Salute,Carrie Hagen,2020
19831,AKB-265638-19,"(from the description on Facebook:) ""This one-minute video features highlights of two pretty incredible reconstructions of ancient Roman water wheels. The first uses human power to lift water — useful, for example, for getting water out of mines, or up from rivers into irrigation canals. The second uses falling water to spin a shaft which, redirected through a gearbox, turns a millstone in order to grind grain — used to bake the bread shown here. These reconstructions were made by two teams of senior Engineering students at SIU (Southern Illinois University), and supported in part by SIU's Ancient Practices program and the National Endowment for the Humanities.""",Open access,Gregory Wendt,"Video, Web",https://www.facebook.com/gregory.wendt1/videos/10221036910406356,,"(from the description on Facebook:) ""This one-minute video features highlights of two pretty incredible reconstructions of ancient Roman water wheels. The first uses human power to lift water — useful, for example, for getting water out of mines, or up from rivers into irrigation canals. The second uses falling water to spin a shaft which, redirected through a gearbox, turns a millstone in order to grind grain — used to bake the bread shown here. These reconstructions were made by two teams of senior Engineering students at SIU (Southern Illinois University), and supported in part by SIU’s Ancient Practices program and the National Endowment for the Humanities.""",,,Promotional video celebrating Roman water-lifting and grain mill machines (first of two),Gregory Wendt,2021
19832,AKB-265638-19,"(from the description on YouTube:) ""Students in the unique, interdisciplinary Ancient Practices program at Southern Illinois University Carbondale built two machines based on ancient Roman water wheels. The machines – one a grain mill and the other a water-lifting ""pump"" – were recently on display in the courtyard at the Engineering Building. The ancient practices program grew out of a $100,000 grant from the National Endowment for the Humanities in 2019. The program focuses on broadening the perspective of students studying objective disciplines – such as science, engineering, technology and mathematics – by demonstrating the relevance of the humanities to their own interests. The program leads to a minor in ancient practices.""",,SIU Communications,"Video, Web",https://www.youtube.com/watch?v=6O4t4gkQlw4,,"(from the description on YouTube:) ""Students in the unique, interdisciplinary Ancient Practices program at Southern Illinois University Carbondale built two machines based on ancient Roman water wheels. The machines – one a grain mill and the other a water-lifting “pump” – were recently on display in the courtyard at the Engineering Building. The ancient practices program grew out of a $100,000 grant from the National Endowment for the Humanities in 2019. The program focuses on broadening the perspective of students studying objective disciplines – such as science, engineering, technology and mathematics – by demonstrating the relevance of the humanities to their own interests. The program leads to a minor in ancient practices.""",,,Promotional video celebrating Roman water-lifting and grain mill machines (second of two),SIU Communications,2021
19835,TR-261094-18,"Exposing Muybridge tells the story of trailblazing 19th century photographer and cinema forebear Eadweard Muybridge.  Exposing Muybridge will have its world premiere at DOC NYC November 13 and 15, 2021.","Film festival screening. tickets to purchase to watch in person, or online, limited to viewers in the United States.",Marc Shaffer,Digital File,www.muybridgethemovie.com,"Serginho Roosblad, Marc Shaffer, Elisabeth Haviland James",Film website,,,Exposing Muybridge,Marc Shaffer,2021
20042,ZR-256766-18,"A 6 minute video with clips from the October 2021 panel discussion about the book, Print Town: Brattleboro's Legacy of Words.  Panelists incuded authors and editor.  This was a public event at 118 Elliot Street in Brattleboro. The video features pages, graphics and photos from the book.",Mailchimp,Reggie Martell,Digital File,https://mailchi.mp/8d958c5d64c5/short-vid-shows-print-town-is-a-great-gift,Lissa Weinmann,Sent to subscribers of BWP Mailchimp list.,,,Panel Discussion and Overview of the Print Town Book,Host is Olga Peters,2021
20058,HAA-271747-20,"PIs Grieco and Rao were invited to discuss their project with other research groups working on preservation and access of documentary collections. This was a virtual event hosted by the Consejo Nacional de Investigaciones Cientificas y Tecnicasn (CONICET), Argentina.",Open Access,Consejo Nacional de Investigaciones Científicas y Técnicas (Argentina),Video,https://www.youtube.com/watch?v=92ExCGLduWI,CONICET,,,,"Conversatorio de la Red de Archivos del CONICET. Conversatorio sobre Tecnologías, Desarrollos e Interacciones Disciplinares en Torno a los Archivos",Participants,2021
20081,ZR-256766-18,"This is the You Tube version of the Oct. 2021 panel discussion about the book, Print Town.",Open,Reg Martell,Web,https://www.youtube.com/watch?v=xIPV18onXnY,Lissa Weinmann,YouTube address.,,,Print Town: Brattleboro's Legacy of Words,Olga Peters,2021
20111,GG-280428-21,"This is a recording of the first public event of the project. Scranton in the Popular Imagination with keynote speaker Jay Parini and local panelists Joe Kraus, Glynis Johns and Maria MacDonald.",,Julie Schumacher Cohen,Other,https://www.youtube.com/watch?v=YlqWEVdIKlU&amp;t=2s,,You Tube video recording,,,Scranton in the Popular Imagination Panel,Julie Schumacher Cohen,2021
20120,ZR-256713-18,"Journeys, a theatrical production for the stage, was a collection of six independent vignettes that illustrated fictional and non-fictional journeys that individuals with disabilities have taken, or have dreamed of taking.  All six journeys spanned fifty years and took places in various train, plane, and bus stations and were staged in an ambiguous passenger terminal by an all-ability cast, individuals with and without disabilities, of 23.  These stories were told through both movement, and dialogue and was @45 minutes in length. This production was the second production produced by Flutter Productions written in part by individuals with disabilities, but was the first to contain dialogue. This production was the result of a weekly play writing class at Flutter Productions. The intent was to entertain and shed light on disability culture and history. Highlights included one man's journey in be turned over to an institution in the 1940s at the age of two years old, and another man's journey to a workshop setting in a different state to gain valuable life skills to become more self sufficient and independent in the 1980s. The evening also included one woman's journey from the contained classroom, to an inclusive art classroom in her high school and the positive impact she still feels decades later.  This production hosted a talk back with the audience following the performances, and a facilitated talk back with the cast about the overall process.",Ticketed Event,Heather Pickering,"DVD, Digital File",,Flutter Productions,,,,Journeys,"""JJ,"" James Janis, Christy Nielsen, Ordean Stevenson, Abbigayle Wells, Assisted by Heather Pickering, Andrew Grace, Composer, Sarah Covington, Choreographer",2017
20126,ZR-256713-18,"Zenith was an all-ability (individuals with and without disabilities) dance theatre production performed by a cast of 31 individuals on June 29 &amp; 30, 2018 in the Historic Theater at the Performing Arts Center of Rapid City. This production hosted a talk back with the audience following the performances, and a facilitated talk back with the cast about the overall process. The story centered on Mira, the daughter of a famous astronomer, who yearns to study the stars in a time where females are not permitted in higher studies. Guided by the fates, she sneaks into her father's laboratory at night to study the stars nonetheless. She discovers the first black hole. She then disguises herself to present her finding to the male scholars who initially applaud the finding, but upon discovering that she is a woman, reject it. Her father finds a different way to present her finding, and brings the male scholars around to listening to her. She is then permitted into the lecture hall and accepted as a teacher making history as the first woman to do so.",Ticket,Heather Pickering,"DVD, Other",,Flutter Productions,,,,Zenith,"Heather Pickering, Writer, Andrew Grace, Composer, Sara Olivier, Choreographer",2018
20127,ZR-256713-18,"ABLE: The Disability Chronicles was a series of contemporary dance and spoke word vignettes written by individuals with disabilities and those that support them about disabilities and disability culture. The production was originally produced in 2016, and in 2018 it was restructured to suit a smaller cast that could tour throughout the state of South Dakota. In 2016 it was the first production in the state of South Dakota to be written and performed in part by individuals with disabilities.  This production hosted a talk back with the audience following the performances, and a facilitated talk back with the cast about the overall process. Funding to make touring possible was provided in part by a Touring Artist Grant from the South Dakota Arts Council. The touring version of this production featured an all-ability (individuals with and without disabilities) cast of twelve individuals that performed twelve pieces.  The production contained the following themes: The lasting impacts and effects of labeling, Necessary devices, processes, and medications that assist, but also unintentionally diminish, Society's perception of diversely-abled individuals, The acceptance and normalization of individuals with disabilities, Communication and the importance of one-on-one interactions, Down syndrome, The experience of one person with autism, Overcoming challenges in pursuit of a goal, and The importance of opening doors in the world for others.  The production was first performed at the University of Sioux Falls, in Sioux Falls, South Dakota to an audience of students studying to become future educators, social workers, performing arts artists, lawyers, and psychologists. The second performance was performed for the state disability conference hosted by the University of South Dakota School of Medicine and Center for Disabilities.",Tickets,Heather Pickering,Other,,Flutter Productions,,,,Able: The Disability Chronicles - Touring Production,"Rhonda Grant, ""JJ,"" James Janis, Heather Morris, Anne Marie Wilson, Assisted by Heather Pickering",2018
20128,ZR-256713-18,"Fifteen designers with diverse abilities were partnered one-on-one with a volunteer from the community to bring their original fashion design to fruition. The teams worked together once a week for six weeks which culminated in a fashion show for the public. Flutter Productions partnered with Jolly Lane Greenhouse, who hosted the fashion show in their Rose House. In addition to the partnership with Jolly Lane Greenhouse we partnered with Prima School of Dancing who selected several pieces to create introductory dances to on the runway. This production hosted a facilitated talk back with the designers and volunteers about the overall process.",Ticketed Event,Heather Pickering,"DVD, Web, Other",https://www.youtube.com/watch?v=Z8a77ed3wgo,Flutter Productions,"The 2019 FashionABLE highlights were posted following the event to view, free of charge on YouTube. YouTube is a website that allows professionals and amateurs alike the ability to create, upload, and view videos.",,,FashionABLE 2019,"Manika Boheman-gehl, Brandon Schlaht, Shawn Stratton, Alyssa Flannery, Tommy Tamayo, Tyler Brink, Ordean Stevenson, Aaron Flack, Rebecca Graham, Jill Holien, Chloe Baldwin, Zackery Wilson, Angel Sumrall, Josh Dvorak, Rachel Grant",2019
20134,ZR-256713-18,"CoRPoREAL was an original all-ability (individuals with and without disabilities) dance theatre production based in contemporary dance. Performed by a cast of 30 individuals in the Studio Theater at the Performing Arts Center of Rapid City on June 27, 28 and 29, 2019. The production was written in part by the Flutter Productions Play Writing class with Heather Pickering.  A facilitated conversation was held with the cast and crew following this production.   The production, featuring original music composed by Andrew Grace, and choreography by Sara Olivier, explored the depths of connectivity to everything inside our body, and how a physical sickness can also be caused by more than a virus or bacteria. No one thing operates independently –everything is connected to, or reliant upon, something else, thus the strings you will see throughout our production this evening.  One thing that we discovered is the importance of human touch and the physical and mental benefits that we receive every time we connect with another person through touch, a handshake, or a welcomed hug. Through our explorations, ideas, personal life experiences, and a few poems, CoRPoREAL was born. CoRPoREAL also hosted two designers with disabilities who designed select costumes that reflected and extended their artistic pursuits as visual artists at the Suzie Cappa Art Center.",Ticketed Event,Heather Pickering,"DVD, Other",,Flutter Productions,,,,CoRPoREAL,"Heather Pickering, Writer, Andrew Grace, Composer, Ordean Stevenson, Writer",2019
20249,RZ-230604-15,"A one-hour documentary movie that outlines all aspects of the Ancient Methone Archaeological Project, and overviews its most significant finds.",Open access,Jeff Vanderpool,Film,http://www.ascsa.edu.gr/news/newsDetails/webinar-the-ancient-methone-archaeological-project-the-movie,John K. Papadopoulos,Methone the movie.,,,Ancient Methone Archaeological Project: The Movie,John K. Papadopoulos,2018
20316,FZ-250440-16,"Julia Flynn Siler was an on-air expert for two of the short documentaries about unsung American Women. The documentary on Tye Leung Schulze related directly to the NEH-supported book, The White Devil's Daughters. The other was on Queen Lili'uokalani of Hawaii, which grew out of the book, Lost Kingdom.",open access,Charlotte Mangin,"Video, Digital File, Web",https://unladylike2020.com/,,,https://unladylike2020.com/watch/,,Unladylike 2020: PBS American Masters short documentary,Sandra Rattley and Charlotte Mangin,2020
