18867,HAA-269051-20,"This workshop will provide an overview of FromThePage, a digital tool for collaborative scholarship based on textual sources. Participants will actively explore the platform using materials from the Benson Latin American Collection. By the end of the workshop, participants will have a better understanding of FromThePage's features, including its transcription, translation, indexing, and annotations capabilities.",Graduate,Bryce McLin,https://guides.lib.utexas.edu/c.php?g=873758&amp;p=7873663,Workshop page including links to slides and workshop recording,https://utexas.zoom.us/rec/share/7-ktPAtXQt062K7-74wVKDQqKmWorVZVJr0DXPMbJB0D WmkhMoyWpkIsOkxk017.SkHIn10OdhfUR886?startTime=1604077365000,Recording of workshop,Collaborative Digital Scholarship Using FromThePage,2020
19587,AKA-270153-20,"This proposal expressed the rationale for the minor. It also outlines the mission, goals, student learning outcomes, and course content of the program.",Undergraduate,Ryan Patrick McLaughlin,,,,,Preliminary Proposal for Environmental Ethics Minor,2021
19593,AKB-260415-18,The final project for the CRJ 211-PHI 310 learning community was to create and share — in speech and writing — an argument on some issue in professional ethics,Undergraduate,"Kim Carr, Jerry Erion",,,,,Case Report,2020
18872,ZH-252982-17,"Even before Marisa Duarte's Network Sovereignty: Building the Internet across Indian Country (2017) was published, Indigenous peoples have had a long and enduring history of creating and accessing different technologies (such as wampum belts, birch bark scrolls, ledger books, and buffalo hides) in order to chronicle Native ways of being and knowing in the world. In the midst of a global pandemic, this course will make use of remote teaching platforms and Indigenous epistemologies to offer a brief introduction to Native North American engagement with books as authors, editors, printers, publishers, and consumers. Taking an interdisciplinary approach, students will consider how settler colonialism has operated as an enduring structure, and not a one-time event, in both the U.S. and Canada with particular respect to the history of the Native book. By engaging with materials from Amherst College's Kim-Wait/Eisenberg Native American Literature and History collection, alongside scholarship from Native American and Indigenous studies, students will deepen their understandings not only of Native nations' and Native intellectuals' relationships to book history and various writing technologies but also of how Native Books provide guidance for critical engagement with settler colonial theory, literary studies, and cultural history.",General Public,"Michael Kelly, Kiara Vigil",,,,,A History of Native American Books &amp; Indigenous Sovereignty,2018
18873,ZH-252982-17,"This course offers a broad overview of the history and culture of the book in Tibet. Participants will discuss what is meant by ""the book"" in Tibetan culture and explore how books fit into the larger material, religious, and intellectual cultures of Tibet. The course will focus on major periods and developments in the history of Tibetan manuscript and print cultures, the physical materials and process of making Tibetan books, and the book within Tibetan religious and scholarly culture. Early source materials, such as epigraphy and Tibetan manuscripts from the ""library cave"" of Dunhuang (pre-twelfth century CE), as well as the continuing importance of manuscript production in Tibet will be considered. Students will also trace the development of Tibetan woodblock printing, from the Yuan dynasty-era (1279–1368) books known as ""Mongolian prints"" (hor par ma) to the eighteenth-century editions of the Tibetan Buddhist Canon. The end of the course will briefly touch on contemporary Tibetan publishing, both print and digital.",General Public,"Benjamin Nourse, Kurtis Schaeffer",,,,,The History &amp; Culture of the Tibetan Book,2018
18894,HAA-269051-20,"User guide for FromThePage software, translated into Spanish",Other,Albert Palacios,https://docs.google.com/document/d/14YlYbpcn0PIXfGzqYzaceUM996UDXNRyony9ei-TJDs/edit?usp=sharing,Google Doc containing the working version of the user guide,,,FromThePage User Guide- Spanish Translation,2021
18895,HAA-269051-20,"User guide for the FromThePage software, translated into Portuguese",Other,Bryce Mclin,https://docs.google.com/document/d/1o GWzDT7Eb-wgTzk0LGMXGZ-AIitkvpXHcQUknYquLg/edit?usp=sharing,"Google doc containing the working version of the FromThePage user guide, translated into Portuguese.",,,FromThePage User Guide- Portuguese Translation,2021
18896,AC-269129-20,"This course is an introduction to aesthetics, the philosophical study of beauty. Specifically, we will examine beauty's relationship to the political sphere. We will begin by examining some theories of aesthetic judgment, before turning to look at the relationship between art and politics, the way art is central in both propaganda and protest, and how we make sense of art's relationship to political power. In particular we look at aesthetic movements such as the Black Arts Movement (BAM), the Chicano movement, and others to evaluate how aesthetic judgment relates to political judgment.",Undergraduate,C. Martin Caver,,,,,HUM 305: Art and Power,2020
18897,AC-269129-20,"This course examines the history and culture of Chicago through the experiences of ordinary people of all races and backgrounds who have lived and worked here. How did Chicago go from a minor outpost on the frontier to a major metropolis? What social and cultural conditions inspired Chicago's great artists, writers, and activists, and how did those individuals drive the events that define the city's past? What made Chicago into a cradle of progressivism, home to racial and social justice movements that have inspired the nation and the world? These and other questions inform our study of the ""City of Big Shoulders.""",Undergraduate,Bethany Harding,,,,,HUM 306: A People's History of Chicago,2020
18898,AC-269129-20,"This course engages with the following fundamental questions: What is the meaning of life (and death)? What is the value of life? How do we define death? What aspects of our humanity are visible in how we confront life's temporal limitations? Students in this course apply philosophical theories to humanistic exemplars from history, art, and literature. They do this through a variety of student-centered activities, close readings of texts, and in-class debates. In particular they are called to reflect on their own experiences and encounters with birth, life, and death, grappling with the status of both our natality and our mortality.",Undergraduate,Sarah Syed,,,,,HUM 311: In Search of the Meaning of Life,2021
18899,AC-269265-20,"Due to the interdisciplinary nature of this project, the project team developed a historical skills crosswalk for project stakeholders that aligns national standards, state standards, and professional standards across relevant fields. The project team stratified these skills into three general categories: (1) Reading Skills; (2) Thinking Skills; and (3) Writing Skills. These skills were then adapted into an overall rubric to assist teachers participating in establishing practical student learning outcomes and proficiency standards.",K - 12,"Lane Sobehrad, Mellinee Lesley, Rene Saldana, Julie Smit, Elizabeth Stewart",http://docs.google.com/spreadsheets/d/1ek0cVrgydB-3NBZqjfq5HlYc Qf44N3-JskhR7fcfBg/edit?usp=sharing,,,,Historical Skills Crosswalk and Rubric,2020
18910,AE-269161-20,Early Childhood Education 212: Art and Music for the Young Child syllabus,Undergraduate,"Antuanette Mester, Dennette Derezotes, Alejandra de la Pena, Andrea Koepke, Lorie Annarella",https://staugustine1edu.sharepoint.com/:w:/r/sites/AcademicEffectiveness/ layouts/15/Doc.aspx?sourcedoc=%7B6FD178F6-DB57-4B1E-A1F9-5751E63063FA%7D&amp;file=ECE212%20Syllabus%20UPDATED%20with%20humanities%20content%20draft%201 10 2021.doc&amp;action=default&amp;mobile,,,,ECE 212 Syllabus,2020
18916,AE-269161-20,ENG 160: English Composition I syllabus,Undergraduate,"Jennifer Talley, Andrea Koepke, Kathryn Webb, Antuanette Mester",https://staugustine1edu.sharepoint.com/:w:/r/sites/AcademicEffectiveness/ layouts/15/Doc.aspx?sourcedoc=%7BC2AA1ED0-7869-4264-88C3-128ECF90A97B%7D&amp;file=ENG%20160%20Syllabus%20edited.doc&amp;action=default&amp;mobileredirect=true,,,,ENG 160 Syllabus,2020
18928,AE-269161-20,The assessment used to measure gains in humanities knowledge,Undergraduate,Dennette Derezotes,https://www.surveymonkey.com/r/63DQLCV,,,,ECE 212 Pre/Post Test,2020
18931,AE-269161-20,The assessment used to measure gains in humanities knowledge.,Undergraduate,Dennette Derezotes,https://staugustine1edu.sharepoint.com/:w:/r/sites/AcademicEffectiveness/ layouts/15/Doc.aspx?sourcedoc=%7BC81FF8FE-666A-40BB-ACB2-226FC0D9E467%7D&amp;file=ENGLISH%20160%20PRE%20AND%20POST%20TEST.docx&amp;action=default&amp;mobileredirect=true,,,,ENG 160 Pre/Post Test,2020
18936,AE-269161-20,The assessment used to measure gains in writing/composition proficiency,Undergraduate,"Jennifer Talley, Kathryn Webb",https://staugustine1edu.sharepoint.com/:w:/r/sites/AcademicEffectiveness/ layouts/15/Doc.aspx?sourcedoc=%7BBA74D1F6-DF12-4565-85A9-942F13B0753C%7D&amp;file=Standardized%20Pre%20and%20Post%20Test.docx&amp;action=default&amp;mobileredirect=true,,,,ENG 160 Standardized Writing Exam,2020
18946,ZH-252982-17,"apanese woodblock prints and illustrated books from the seventeenth through the twentieth century are celebrated for their high technical and aesthetic achievements. In this course we will look closely at both formats, putting these into their historical and cultural contexts. We will also think through how these materials were designed for their broad and largely literate audiences. By engaging a wide range of materials, we will consider how the goals for printed materials varied from transferring information to delineating artistic trends. Among the topics we'll study are: the early forms of woodblock printing; the development of full-color multiple block printing; popular subjects, from kabuki actors to erotica; the book as medium of transfer of painting practices; and the role of tradition in a modern world.  In considering this larger world of print, we will seek to understand how savvy publishers provoked and sated the appetites of their audiences by marketing writers and illustrators—along with many of their subjects—as brand names, even turning some into celebrities. These multi-market publishing ventures appeared as both inexpensive diversions, to be consumed and discarded, while others were designed for elite audiences, using high quality materials, techniques, and references. Publishers also dabbled in job printing in the form of producing high end works on commission for poetry groups, fan clubs, and others. In the modern era, these practices of the past were adapted by publishers, artists, and writers to serve their new markets. As we shall see, some projects reinscribed the bounds of traditional culture while others embraced the broader range of representation offered by an international art world.",General Public,Julie Nelson Davis,,,,,Japanese Prints and Illustrated Books in Context,2019
18947,ZH-252982-17,"This is a course on conceptualizing and curating digital cultural memory, with a particular focus on the construction of identities and expression of possible worlds, and on power, agency, and liberation in/through the independent ""philosophical structures"" of community-based archives. Among our animating concerns will be Afrofuturist and speculative digital library interface provocations; indigenous and local knowledges and their relation to nonlinear conceptions of time and ""the record;"" opportunities for place-based inquiry and understanding through archival collections; issues of sustainability; and problems of surveillance culture, hyper-quantification, and consent. We will also consider the challenges that established memory institutions and professionalized libraries and archives face when working in community. Under what conditions are authentic and equitable partnerships possible? What does good stewardship (or scholarship) mean in a post-custodial and collaborative context? How might digital platforms be better designed to protect their users, foster imagination, and honor local expertise and control? And finally, because this is a Rare Book School course, we'll pay close attention to the ways that even born-digital and digitally remediated collections are really material culture through and through: expressions of lived experience, deeply embodied and interpenetrating with physical spaces, documents, and artifacts.",General Public,Bethany Nowviskie,,,,,Community Archives and Digital Cultural Memory,2019
18948,ZH-252982-17,"This course will offer a comprehensive history of books in China with reference to relevant developments in Korea and Japan and to parallels in the West.  It treats the subject in the broadest sense from the advent of actual books in East Asia during the first millennium BCE until the introduction of virtual books at the end of the twentieth century, but the emphasis will be placed on the traditional Chinese book printed on paper from the ninth to the nineteenth century. In addition to describing the physical aspects of traditional Chinese books and their evolution over many centuries, their role as bearers of text and transmitters of knowledge will be introduced in the context of China's long and complex history.",General Public,Søren Edgren,,,,,The History of the Book in China to 1368,2019
18949,ZH-252982-17,"This course will offer a comprehensive history of books in China with reference to relevant developments in Korea and Japan and to parallels in the West.  It treats the subject in the broadest sense from the advent of actual books in East Asia during the first millennium BCE until the introduction of virtual books at the end of the twentieth century, but the emphasis will be placed on the traditional Chinese book printed on paper from the ninth to the nineteenth century. In addition to describing the physical aspects of traditional Chinese books and their evolution over many centuries, their role as bearers of text and transmitters of knowledge will be introduced in the context of China's long and complex history.",General Public,Søren Edgren,,,,,The History of the Book in China since 1368,2019
18953,PE-268745-20,This 10 module course guides participants through creating a comprehensive emergency management program for their collecting institutions with a strong emphasis on creating written emergency plans.,Other,"Cynthia Jones, Anjuli Grantham",http://lam.alaska.gov/pacocourse,Password protected home page for the PACO course.,,,Preparing Alaska's Cultural Organizations for Emergencies Online Course,2021
18960,FEL-268212-20,"Students are guided by Amanda Concha-Holmes' pioneering work with Evocative Ethnography to integrate videos, texts, soundscapes, images, graphics, sensorial experiences, and poetry to interpret some of the layers of cultural and ecological history through a decolonial, feminist theoretical and  methodological lens that examines the Silver River's entangled prehistorical, historical, and contemporary entanglements of environmental concepts, conservation policies, diverse peoples, animals and plants, climate changes, multispecies perspectives, and the meaning for being, belonging and becoming in Florida, and the world.",Graduate,"Concha-Holmes, Amanda",,,,,Evocative Ethnography and the Silver River,2021
18962,FEL-268212-20,"Florida has a deep connection to Black history that is often left at the margins of historical representations or ignored completely. As Marvin Dunn notes in his book A History of Florida Through Black Eyes, ""people of African  descent have been major players in almost every significant event in the history of Florida from the arrival  of the conquistadors to the launch of the space shuttle…[and yet] [g]enerations of African Americans in  Florida [and most other Americans] have been denied our history. That is an intellectual crime."" (x-xii). If colonial thought represents those Americans worth representing as white, European and male, then decolonizing representations means that the representations not only include people of color and women but include them in ways that highlight their achievements and not only their oppression; it also means that the classroom and learning experiences go beyond the written word.  In order to decolonize representations, students must uncover underrepresented histories and learn the tools to represent otherwise. The course will cover some of the stories of African descendants in Florida including creating the first independent towns in the United States, Black Seminoles and other freedom fighters, racial terrorism during and beyond reconstruction, Black joy and celebration at Paradise Park, Black leaders in music, civil rights, medicine, business and politics.  This course is meant to offer the insights and the skills into interpreting representations of Blacks in Florida through learning the methods of archival research, interviewing, analysis, digital production, and public exhibition with a feminist, decolonial lens. The course is divided into three modules: 1. Black histories, 2. Research on Black experiences and expressions of the present, and 3. Creating museum exhibits and K-12 classroom curricula for Black futures.",Undergraduate,Concha-Holmes,,,,,Blacks in Florida: Decolonizing Representation,2021
18994,AC-258915-18,"Website with teaching resources, including primary and secondary sources, on slavery and the enslaved in Revolutionary America.",General Public,"Caleb Dagnall, Jonathan Mercantini, Elizabeth Hyde",http://https://sites.google.com/kean.edu/williamlivingstonsworld/teaching-with-livingston/teaching-the-history-of-slavery-and-enslaved-persons?authuser=0,"The resources on this page – drawn from the archived letters of William Livingston and his family, John Kean and Susan Livingston Kean Nemciewicz, and Liberty Hall more broadly – allow for the exploration of a range of facets related to the history of the institution of slavery and the experiences of the enslaved in Revolutionary era America.  	While efforts to reconstruct the history of the enslaved at Liberty Hall are ongoing there is much work to be done before we will fully understand their lives and labor. The sources we do have must be used carefully as they are all from the perspective of white slaveholders. The Livingston family and Liberty Hall from the period of 1772-1790 provides an example of slavery in the north and the impact and limits of revolutionary ideas and rhetoric with regard to the institution of slavery. Recapturing this history is essential to understanding the institution of slavery and its impact, nationally, regionally, and locally.  	The resources available",,,Teaching the History of Slavery and Enslaved People,2020
19034,HAA-269013-20,"What if we could climb into historical views of cities and experience the worlds they represent? How could we design digital methods and tools that reconstruct historical images like these in 3D even if they don't correspond to modern ideas about mathematical perspective or gridded Cartesian space?  For several decades, scholars of historical cartography have heeded the call to ""deconstruct the map""— to treat maps not as representations of the world as it was but as texts, which employ symbols, rhetoric and silences to make arguments about the world as the mapmaker wants it to be seen. Meanwhile, historians, literary scholars and others have applied computational analytics and machine learning to raise new questions about texts through techniques like text mining, XML encoding and data analytics. Bringing these two insights together, how might we ""read"" maps computationally without altering them to fit the constraints of machine readability?   This course, laid the foundations for students to begin to answer these questions, with a critical focus on the maps, views, and plans of medieval and early modern London and Lisbon. It offered an introduction to materials in the history and theory of cartography, medieval and early modern urbanization, and research methods in history, art history, architectural history and others, as well as critical approaches to digital mapping, procedures of map annotation and markup, Python-based techniques for importing markup data and procedural modeling (Houdini), incorporation of those data into an interactive 3D environment (Unreal), and preliminary analysis of these findings. Students helped troubleshoot and develop the project workflow as well by using this process to research, markup, and analyze their own map drawn from medieval or early modern European and European colonial history.",Undergraduate,"Edward Triplett, Philip Stern",,,,,Mapping History: Seeing Premodern Cartography through GIS and Game Engines (2020-2021),2020
19038,ZH-258466-18,"How do we process language and intention? What patterns and strategies are employed by readers and writers across disciplines to effectively give or exchange information with different audiences? This course approaches these questions from the perspective that writing well and communicating productively is of paramount importance in the professional world. Feedback from Fortune 500 executives lament the lack of candidates possessing the ""soft skills"" invaluable to the 21st-century workforce, a workforce where the static, stable skill sets from the past no longer apply in our dynamically changing global economic and cultural landscape. Being ""future proof"" today means being able to critically and thoughtfully react to unknown and unfamiliar contexts and to reinvent and reimagine our thinking on the fly; this kind of work is what work itself is becoming. Given these high-stakes writing expectations, it's understandable that some anxiety may linger, even amongst students closing in on graduation, around what it really means to learn to write with an effective style. By pairing a deliberate, technical examination of English language syntax with an applied, productive practice of rhetorical theory, English 4305 will help students become more confident in both their understanding of how the English language functions and their abilities to compose with that language to meet myriad rhetorical purposes. After completing a series of modules focused on specific syntactical patterns and rhetorical strategies, students will apply these refined skills to two practical, professionally oriented analytical projects, thereby empowering them to feel better prepared to start their chosen careers. Thus, students from all departments will benefit from this course's focused, upper-division study of some of the more technical aspects English language structure and usage, and how this language actually gets applied to critical thinking and writing in the real-world disciplines they are pre",Undergraduate,"Kevin Casper, Leah Haught",,,,,ENGL 4304: Advanced Writing in Disciplines,2020
19129,ES-267170-19,"Participants in our NEH Summer Institutes for School Teachers—American Women at War (2017), American Women in the Revolutionary and Civil Wars (2019), and American Women, American Citizens: 1920-1948 (2020)—created lesson plans for the topics under study as their final project. All lesson plans were designed to address the needs of the target grade level and subject matter taught by participants. Teachers drew from academic scholarship, primary sources, and pedagogical techniques developed over the course of the Institute.",K - 12,Program participants,http://: https://www.nyhistory.org/education/teacher-workshops/neh-summer-institute-for-school-teachers/participant-lessons,Digital database of teacher-generated lesson plans.,,,Teacher lesson plans,2021
19140,PE-268726-20,Materials provided to course participants.,Other,Jeff Peachey,,,,,"Handouts for ""Conservation of Leather Bookbindings""",2020
19141,PE-268726-20,Handouts provided to course participants.,Other,Various,,,,,"Handouts for ""Emergency Plans"" course",2020
19222,RZ-230579-15,"Humanists and social scientists have increasingly engaged the affordances of digital visualization for managing, interrogating, connecting, and presenting a wide array of three-dimensional objects in three-dimensional spatial contexts. This course centers on how digital technologies for various forms of spatial thinking, modeling, and visualizing offer both powerful forensic tools and effective forms of public communication. Using as a starting point the current research trajectory of investigations in the ancient Greek Sanctuary of the Great Gods on Samothrace, this course aims to acquaint students with the fundamental digital tools of spatial analysis and offer the opportunity to work directly with each technology. A key objective is to enable students to make knowledgeable choices about which strategies and technologies most effectively address particular research or visualization questions. An emphasis on both acquired skills sets and their informed deployment will effectively prepare students to frame research questions visually and present Humanities scholarship to public audiences.",Graduate,"B. D. Wescoat, M. C. Page",,,,,"ARTHIST 729: Strategies for 3D Visualization in Art History, Archaeology, and the Environment",2020
19223,RZ-230579-15,"In this seminar we will use the Sanctuary of the Great Gods as a backdrop for investigating how artistic and architectural innovations—engendered by political, social, and religious changes that followed the death of Alexander the Great—were deployed in the service of sacred experience in the Hellenistic period. The fame of the windswept, mile-high island of Samothrace in the northeastern Aegean emanated from its mystery cult of the Great Gods, whose rites of initiation promised protection at sea and the opportunity to ""become a better and more pious person in all ways"" (Diodorus).  Although the rites were kept secret, we can gain a purchase on their transformative power through the comments of ancient authors, the lists of initiates who left their names in the sanctuary, the innovative architecture that sheltered the rituals, the splendid dedications offered to the Gods, and the humble but crucial detritus of cult—pottery and animal bones—that built up over centuries of use spanning from the 7th century BC to the 4th century AD.  The Sanctuary of the Great Gods thus provides a key point of access into the religious, political, and cultural forces that reshaped the visual terrain of the Hellenistic world.  Students will gain hands-on experience working with the archaeological material in our research portfolio and have the opportunity to work with an array of computer programs used to manage, model, reconstruct, and share this remarkable place on earth.",Graduate,B. D. Wescoat,,,,,ARTHIST 470R-1/729: Art and Sacred Experience in the Hellenistic Age: The Sanctuary of the Great Gods on Samothrace,2019
19369,GW-254080-17,"Student stories come from our project-based, civically engaged curriculum, which trains students to research the histories of local communities and to use digital media to share their discoveries in a wide variety of artistic and documentary mediums. Students in our classes are introduced to multiple research methods while simultaneously learning to become socially inquisitive and self-reflective citizens, critically and compassionately engaged with their communities and capable of pursuing these engagements with skill and purpose.  Our curriculum explores Newark's past and present through Newest Americans media and supplemental resources, while providing the tools for students to conduct their own community-based research projects and to represent their findings through digital media. By training the next generation of media makers, scholars, and citizens, we strive to engage younger and more diverse audiences in the stories that define our distinct histories and that will shape our common future.",General Public,NEWEST AMERICANS,https://newestamericans.com/education/,,https://newestamericans.com/curriculum/,"Our curriculum addresses the absence of post-Ellis Island immigrant narratives and histories in school classrooms nationwide, and reflects the demographics of post-industrial cities like Newark, where post-1965 immigrants from around the world co-exist with the descendants of multiple waves of migration from Europe and the American South. We are currently collaborating with Schools That Can, The Newark Trust for Education, and Newark Public Schools to develop high school curriculum. The curriculum is supported by the National Geographic Society, Express Newark, and the Newark Board of Education.  https://newestamericans.com/student-stories/  Students in Newest Americans classes produce media projects that demonstrate their research skills through a range of digital media approaches.",EDUCATION,2020
19390,FEL-262740-19,"This seminar probes the interplay of history, politics, and theatricality in Kong Shangren's Peach Blossom Fan, his dramatic masterpiece of 1699, which brilliantly depicts the fall of the Ming dynasty in 1644-1645 on multiple social, cultural, and ritual fronts, from the pleasure quarters and the imperial court to the Confucian Temple and the battlefield.  Issues to be addressed include: the representation and reassessment of late Ming entertainment culture--courtesans, actors, storytellers, musicians, booksellers, painters; metatheatricality; memory and commemoration; props and material culture; the dissemination of news and (mis)information; the reenactment of the past on the stage, as we contextualize Peach Blossom Fan within the early Qing literary and theatrical world in which it was created and performed. We'll also examine the interplay of history, politics, and theatricality in the modern reception of the play by analyzing its modern and contemporary incarnations in spoken drama, feature film, and different operatic genres.",Graduate,Judith Zeitlin,,,,,"Peach Blossom Fan: Theater, History, and Politics",2020
19391,FEL-262740-19,"This course examines key texts from antiquity through the 18th century related to music and sound. ""Literature"" is construed broadly to include the many genres in which music or sound play a principle part: philosophical and scientific essays; anecdotes, biographies, and tales; poems and informal essays; songbooks, formularies, and scores; encyclopedias and manuals. The course will be organized historically and thematically. Some of the issues we hope to investigate: the role of music in ritual and governance; theories of the voice and sound production; the translation of sound into words, and what is lost and gained; the pictorial representation of sound and listening; the relation between music and emotion; the social roles of musicians and entertainers; and the cultural significance of musical instruments.   No PRQ but some familiarity with Music or Chinese literature and history would be helpful.   All materials will be available in English but students with classical Chinese will be encouraged to read materials in the original when feasible.",Graduate,Judith Zeitlin,,,,,Music and Sound in Chinese Literature,2022
19395,RZ-266251-19,"This online course component was developed for the 2021 Montpelier Archaeology Field School, and was used to provide a week of distanced, online instruction for field school students before they arrived at the property for excavation.",Undergraduate,Terry P. Brock,https://courses.montpelier.org/courses/archaeology-field-school/,"The URL goes to the Montpelier Courses webpage, specifically to the page where the online course for this field school is located. Unfortunately, the page course itself is restricted to enrolled students.",http://https://courses.montpelier.org,This is the Online Courses page for all of Montpelier's online courses.,2021 Montpelier Archaeology Field School,2021
19401,AC-264090-19,"Course: ENG 335: Community Writing: The Great Falls, 3 c Semester: Fall 2020 Each of us is a member of a variety of communities (neighborhood, workplace, house of worship, team, town, state, country, world, just to name a few). We navigate these communities daily: transitioning between them and often defining ourselves by them. Writing gives all of us an opportunity to extend audience outside of the traditional and sometimes constricting academic context.  Community Writing promotes citizenship. In general, the course is theme based depending on the instructor's preference. Themes might include economic inequality, race, gender, the local food revolution, climate change, human suffering, immigration, homelessness, prisons, etc. Over the course of the semester, students read the perspectives of a variety of thinkers (social scientists, biologists, educational theorists, journalists, citizens, etc.). Texts are posted in the Brightspace shell for the course. The class assumes a workshop format with in-class discussion and regular reading and writing assignments outside of the classroom. Students write papers and keep a weekly journal. For this particular class, students conduct interviews with individuals?from? Paterson.?They?complete a variety of?research and?writing?tasks that may include articles, interviews, profiles, histories, reports, fact sheets, reviews, and web-based writing of use to audiences outside of the University. Some of the writing for the course will be published and distributed to a much larger audience and to different kinds of readers than the student is accustomed to, allowing?them?to experience how their writing affects?the community.?   In addition to making a difference in the community, the course aims to make impressive additions to students' résumés and, in many cases, help them obtain internships and other work opportunities for the future.",Undergraduate,Dr. Julie O'Connell,http://N/A,,,,ENG335 Community Writing: Great Falls revised syllabus,2021
19402,AC-264090-19,"•Course (number &amp; name): ART-246-R Computer Imaging: Prism Paterson •Semester: Fall 2020 This course is dedicated to image construction and manipulation. Students will begin to work with traditional art materials, moving on to experiement and elaborate within the digital realm and finally realizing their completed project in printed form. •",Undergraduate,Prof. Michael Kyklewicz,,,,,ART245 Computer Imaging: Prism Paterson,2020
19427,AKB-265638-19,"The grandeur of ancient objects is stunning.  But there is so much more to them than just their beauty.  Have you ever wondered how these astonishing things were created in the first place?  Just consider, for example…..  ?  Greek clay vessels: How on earth did ancient Greeks construct pottery kilns capable of reaching 950º Celsius (1740º Fahrenheit)?!  What did they burn for fuel?  How were clay vessels thrown, glazed, and fired?  ?  The quarrying and transport of marble and other stones in the ancient world: How were these massive blocks weighing many tons (!) extracted from the ground, hauled over land, rafted up and down rivers, loaded onto ships, shipped hundreds of miles across the Mediterranean, and transported to workshops and construction sites?  How were these logistics of transport socially and culturally embedded?  What role did slavery and the military play?  ?  Tools: Ancient sculptors used pickaxes and marble saws, chisels and drills, abrasives and waxes.  How did they even manage to carve marble — let alone granite (!) — without steel tools or modern power?  What were the fundamental differences between Greek, Roman, and Egyptian approaches to the carving process?  ?  And what about Greek bronze statues?  What about Roman mosaics, glass vessels, and wall paintings?  How were these made?  This course explores the materials, tools, techniques, and other physical components of Greco-Roman artistic practice, with an eye to the cultural values that Greeks and Romans attached to these physical components.",Undergraduate,Mont Allen,,,,,Ancient Artistic Practices (AD 350),2019
19428,AKB-265638-19,"How can we explain the origins of Greek philosophy? If we look at how the early philosophers thought and wrote, we find evidence of technologies and technical analogies to describe the origins of the world, the formation of the heavens, the fundamental structure out of which the cosmos is built.  This evidence includes:  orienting pyramids and temples to cardinal directions, measuring the height of pyramids by their shadows, measuring the distance of a ship at sea, ancient surveying and engineering techniques that led to geometry, making a map of the Earth, a seasonal sundial, a model of the cosmos, the invention of coinage, and even the production of industrial textiles.  This course will uncover these ancient technologies and then apply them to the surviving evidence about the Greek philosophers to see what new insights we can discover about the how, when, where, what, and why of its beginnings. From this exploration, can students become more philosophical?",Undergraduate,Robert Hahn,,,,,Ancient Technologies &amp; the Greek Philosophers (PHIL 304B/470B),2019
19429,AKB-265638-19,"Archaeologists have discovered marvelous inventions from the ancient world, long before engineering was considered to have been founded as a modern profession. How did ancient people measure time and location, travel, communicate, shelter, obtain food and water, or wage war? What propelled their inventiveness?  Some canonical discoveries have much to teach in terms of humanities and history as well as science and engineering. Using modern tools, feats of ancient engineering will be studied and modeled digitally or physically. Important engineering projects or inventions of the past covered such as sun dials, Stonehenge, the Antikythera mechanism, Roman roads, siege machines and aqueducts.",Undergraduate,Frances Harackiewicz,,,,,Archaeo-Engineering (ENGR 305),2019
19430,AKB-265638-19,"What if I told you no one knew King Tut existed before his tomb was discovered and opened in 1922? Most people are aware of ancient Egypt in a very specific way, their knowledge guided by the fantastic and highly publicized discoveries of the last century of archaeological research:  Pyramids! Mummies! Previously unknown tombs! Heart disease in the mummy of a lesser princess! However, the texts written inside temples and tombs of Egypt during the time of the Pharaohs were highly restricted and written by and for specific audiences. Only the elites and royals would have been able to read them. Only royals and elites would have even had a large-scale rock cut tomb to provide texts. Only about 1% of ancient Egyptians were literate. What then of the other 99%, those that would have largely driven the Egyptian economy as the productive manufacturers and farmers?  This course focuses on understanding the broader scope of ancient Egypt beyond the monumental structures left behind by royals and elites to focus on the daily lives and lived experiences of the non-elite (those like you and me!) through analysis of archaeological remains of houses, non-elite burial grounds, and other records. The Pyramids, mummies, and statuary of ancient Egypt focus on what life was like among the highest elite. This course will use the archaeological site of Tell el-Amarna as the primary lens for discussions on the lives of the non-elites that would have comprised the bulk of the population. Amarna represents what remains of a single lens (15-20 year) occupation of an ancient capital city occupied by an estimated 50,000 individuals.",Undergraduate,Gretchen Dabbs,,,,,Archaeology of Ancient Egypt (ANTH 340E/430E),2019
19431,AKB-265638-19,"Ask any college student what they like to do in their spare time and most will mention either eating, drinking, or socializing. These activities, while enjoyable, actually have historical significance. Since the beginning of time, food and drink have been basic needs for every human being. However, the meaning behind these practices varied from culture to culture. For example, the ancient Greeks began their morning with barely bread dipped in wine. While this may be frowned upon in today's culture, this combination was thought to have healing powers. Also, the focus of a meal was to spend time socializing and please the palate, not to fill the stomach. In today's climate, the goal of eating changed to accommodate large portion sizes and busy schedules with less emphasis on the ancient philosophy of eating for wisdom, spirit, and nourishing the soul.   This course will take you back in time to explore ancient dietary customs and symbolism, including how materials for food and drink were gathered, processed and prepared, and their influence on health.  We will explore fermentation as a processing and preservation method and examine evidence of the impact of fermentation on the agricultural revolution and the dawn of civilization.  Specifically, this course will focus on:  Foods associated with different cultures in ancient times Symbolism behind common ancient foods Health status of ancient population compared to the health status of modern times How food and drink were gathered, processed and prepared Creating recipes from ancient food products Fermentation as a processing and preservation method and examine evidence of the impact of fermentation on the development of germ theory, human health, the agricultural revolution and arguably even the dawn of civilization.",Undergraduate,"Matthew McCarroll, Lynn Gill",,,,,Wining &amp; Dining in the Ancient World (HND/FERM 300),2019
