15075,FEL-257196-18,A historical overview of one-time AAUW member Mary Church Terrell's efforts to champion racial justice abroad and at home.,Mona L. Siegel,04/16/2019,The Lodi chapter of the American Association of University Women,,,,,The Women Who Shaped the Peace of 1919: Mary Church Terrell
15081,FZ-256628-17,"A ship ostensibly owned by reclusive billionaire Howard Hughes, the Hughes Glomar Explorer was actually the centerpiece of a 1970s-era CIA effort to salvage a sunken Soviet submarine from the bottom of the Pacific Ocean. The program, among the most ambitious in CIA history, originated in near-complete secrecy in 1968, the tail end of an era of intelligence permissiveness in which Congress exercised oversight so minimal as to constitute ""undersight,"" one historian has remarked.  Over the operation's seven-year lifespan, however, U.S. government efforts to shield certain facts from the public in the name of national security received closer scrutiny, leading, some say, to the dawn of the ""sunshine era."" Indeed, Glomar's unauthorized disclosure by journalists helped usher in the ""Year of Intelligence,"" as the New York Times dubbed 1975, prompting members of Congress to call for a probe of the mission's high cost and even higher risk.  Yet the outing of the ongoing intelligence activity also provoked a backlash among defense hawks, who vilified the media for damaging U.S. security and warned that congressional regulation would only cripple the CIA's ability to perform cutting-edge initiatives such as the ""Great Submarine Snatch"" in the future.  That backlash restrained the press as well as Congress in their attempts to investigate U.S. intelligence activities, and it is among the reasons why Glomar played an underappreciated but pivotal role in saving the CIA from the clutches of transparency. In short, Glomar changed the conversation, working to establish new limits on the post-Vietnam, post-Watergate culture of disclosure. And this presentation tells the program's history both to provide an alternative perspective on the 1970s, a decade known for expansive openness, and to weigh in on America's perennial struggle to balance the demands of democracy with the need for secrecy in national security and foreign policy.",M. Todd Bennett,03/27/18,"Phi Kapp Phi honor society, East Carolina University, Greenville, North Carolina",,,,,"""Imagination Unlimted: How the CIA Raised a Sunken Soviet Submarine in the 1970s and Why it Matters Today"""
15082,FZ-256628-17,"A ship ostensibly owned by reclusive billionaire Howard Hughes, the Hughes Glomar Explorer was actually the centerpiece of a 1970s-era CIA effort to salvage a sunken Soviet submarine from the bottom of the Pacific Ocean. The program, among the most ambitious in CIA history, originated in near-complete secrecy in 1968, the tail end of an era of intelligence permissiveness in which Congress exercised oversight so minimal as to constitute ""undersight,"" one historian has remarked.  Over the operation's seven-year lifespan, however, U.S. government efforts to shield certain facts from the public in the name of national security received closer scrutiny, leading, some say, to the dawn of the ""sunshine era."" Indeed, Glomar's unauthorized disclosure by journalists helped usher in the ""Year of Intelligence,"" as the New York Times dubbed 1975, prompting members of Congress to call for a probe of the mission's high cost and even higher risk.  Yet the outing of the ongoing intelligence activity also provoked a backlash among defense hawks, who vilified the media for damaging U.S. security and warned that congressional regulation would only cripple the CIA's ability to perform cutting-edge initiatives such as the ""Great Submarine Snatch"" in the future.  That backlash restrained the press as well as Congress in their attempts to investigate U.S. intelligence activities, and it is among the reasons why Glomar played an underappreciated but pivotal role in saving the CIA from the clutches of transparency. In short, Glomar changed the conversation, working to establish new limits on the post-Vietnam, post-Watergate culture of disclosure. And this presentation tells the program's history both to provide an alternative perspective on the 1970s, a decade known for expansive openness, and to weigh in on America's perennial struggle to balance the demands of democracy with the need for secrecy in national security and foreign policy.",M. Todd Bennett,12/12/18,"North American Society for Intelligence History Brown Bag, Georgetown University, Washington, DC",,,,,"""The Glomar Explorer: How an Operation to Salvage a Soviet Submarine Saved the CIA from Transparency"""
15083,FA-54998-10,Presentation on the book,Virginia DeJohn Anderson,7/19/2018,"Fraunces Tavern Museum, New York",http://global.oup.com/academic/product/the-martyr-and-the-traitor-9780199916863?cc=us&amp;lang=en&amp;,,,,The Martyr and the Traitor
15084,FA-54998-10,Reading the Revolution book talk,Virginia DeJohn Anderson,5/15/2019,"Museum of the American Revolution, Philadelphia",http://global.oup.com/academic/product/the-martyr-and-the-traitor-9780199916863?cc=us&amp;lang=en&amp;,,,,The Martyr and the Traitor
15545,FEL-257163-18,"This talk develops the notion of ""undisciplining,"" or the refusal to order or resolve art through the tools of art history (based on the work of Darby English), in relation to largely marginalized artists of color from the 1960s.",Kristine K. Ronan,02/28/2019,LACMA,,,,,"""On the Perils of Being Folk in the Age of Pop"""
15546,FEL-257163-18,"This talk tackles the problematics of writing Native American art history as an intellectual discipline, through the work of Luseino artist Fritz Scholder.",Kristine K. Ronan,03/07/2019,"The Clark Art Institute, Williamstown, MA",,,,,"""Writing Native/American Art History: A Foray into Undisciplining"""
15092,FA-251827-17,"Dr. Pamonag will speak on the subject of patient activism in the Culion leper colony during the first three decades of U.S. rule in the Philippines. Beginning in 1906, American health officials in the Philippines ordered the mandatory confinement of Hansen's disease patients to the island of Culion, southwest of Manila. This was the American colonial government's solution to what health officials suggested was a major public health problem in the Philippines. Health officials had downplayed Filipino patients' opposition to the order for mandatory confinement and the ban on marriage and cohabitation that was introduced in 1907.  This lecture critically engages with how a gendered rhetoric of protection muted women's voices in both contemporary accounts and scholarly works on resistance in Culion. The pervasive rhetoric of protecting women's health, wellbeing, and morals obscured women's exercise of agency and struggle for autonomy against male and female authority figures. Drawing on contemporary accounts of a March 1932 protest against the ban on marriage and cohabitation as well as some primary evidence from the patients themselves, this presentation will bring several examples of women's subversion of such rhetoric to the forefront. They rejected the notion of women as mere followers of Filipino men and wards of the Catholic nuns and the American colonial state.",Febe Pamonag,03/22/2019,"Center for Southeast Asian Studies, Northern Illinois University",https://calendar.niu.edu/event/cseas friday lecture dr febe pamonag western illinois university associate professor of history#.XNtDvtWFPu0,Northern Illinois University event calendar,,,(En)Gendering Patient Activism in the Culion Leper Colony
15100,FA-52353-06,"This lecture focused on the role of praise and blame in Dio Chrysostom's ""Rhodian Oration."" The presentation argued that Dio Chrysostom's admonitions (like those of other sophists) fulfilled the function of confirming values the Empire had to share in order to maintain the often fragile ties of Roman rule.",Janet M. Atwill,07/18/2010,University of Maryland,,,,,"""Rhetoric and the Display of Art"""
15104,FA-52353-06,"The metaphors of aim and target are frequently invoked in antiquity to define the probable character of rhetoric (indeed, all arts).  Medicine is a frequent analogue to rhetoric; both present the question of the validity of an art that has an ""end"" but can't guarantee its results. This lecture discussed the concept of the stochastic as it was invoked by Quintilian, Pausanius, and Aelius Aristides. I argued that this theorization of the stochastic complicated the means/end ratio that underwrites an instrumentalist view of rhetoric.",Janet M. Atwill,01/20/2008,University of Tennessee Centripetal Lecture,,,,,"""Rhetoric as a Stochastic Art"""
15107,FA-52353-06,This lecture examined how Aelius Aristides confronted an instrumental conception of rhetoric with the concept of the stochastic. This concept is elaborated in Aristides' extended treatise on Plato's condemnation of rhetoric: In Defense of Rhetoric.,Janet M. Atwill,09/19/2007,University of Tennessee Humanities Institute,,,,,"""Art and Error in Aelius Aristides"""
15128,HAA-256123-17,"Professor C. Richard Johnson discussed the techniques he innovated using X-rays and algorithms to analyze works of art in his Nov. 9 talk at the A.D. White House, ""Studying Vermeer's Canvases and Rembrandt's Papers: Two Examples of Computational Art History.""","C. Richard Johnson, Jr.",11/9/2018,"A.D. White House, Cornell University, Ithaca, NY",http://news.cornell.edu/stories/2018/11/johnson-details-computational-art-history-techniques,Article in Cornell Chronicle discussing the talk.,,,Studying Vermeer's Canvases and Rembrandt's Papers: Two Examples of Computational Art History
15132,HAA-256123-17,"Public lecture provided as the final event of the seminar, which is described below:  The technical concept of a decision tree (similar to the parlor game of 20 Questions) is embedded in an interactive interrogatory relying on human responses to a series of Yes/No questions, as described in: A. C. Weislogel, C. R. Johnson, Jr., et al., ""Decision Trees and Fruitful Collaborations: The Watermark Identication in Rembrandt's Etchings (WIRE) Project at Cornell"" in: Lines of Inquiry: Learning from Rembrandt's Etchings, Ithaca [NY] 2017, pp. 32-57.  The underlying decision tree concept has broad utility in image classification of a variety of maker marks found in the supports of art works, including, for example, panel maker marks and guild brands. This short course will prepare the students to be sophisticated users of this emerging technology and potentially to pioneer its use in other cultural heritage applications.  This talk was also given on November 1, 2018, at the National Gallery of Denmark, Copenhagen.","C. Richard Johnson, Jr.",10/26/2018,"Netherlands Institute for Art History, The Hague",https://hnanews.org/rembrandts-european-papers/,"This website describes the seminar, but the link they provide to the hosting institution routes to an expired webpage (most likely the registration form).",,,Rembrandt's European Papers: Computer-Assisted Classification of Watermarks and Chainline Patterns for Moldmate Identification
15133,HAA-256123-17,"C. Richard Johnson Jr., Fellow in Computational Arts and Humanities at the Jacobs Technion-Cornell Institute and Geoffrey S. M. Hedrick Senior Professor of Engineering, Electrical and Computer Engineering, Cornell University, introduced a groundbreaking project utilizing a computer-assisted decision tree for identifying watermarks in works on paper by Rembrandt van Rijn (1606–1669). Such an analysis helps art historians to date various states of prints as well as offers a more profound understanding of workshop practice. The lecture was followed by a panel discussion with Prof. Johnson's collaborators Andy Weislogel (Herbert F. Johnson Museum of Art) and Margaret Holben Ellis (Institute of Fine Arts, New York University) and The Frick Collection's Associate Research Curator Margaret Iacono.","C. Richard Johnson, Jr.",12/6/2018,"The Frick Collection, New York, NY",https://www.frick.org/research/digital art history lab lectures,"Page for:   The Digital Art History Lab Lectures  All lectures are held from 4:00 p.m. to 6:00 p.m. in the Music Room of The Frick Collection. They are free and open to the public, but registration is required. To register, see the calendar. For any additional questions, please contact dahlprograms@frick.org.",,,The Watermark Identification in Rembrandt's Etchings (WIRE) Project at Cornell Examines The Frick Collection's Rembrandt Prints
15561,PW-253708-17,A clips from the Vi Hilbert collection was selected for inclusion in the archival screening night at Society of American Archivists Conference 2018.,"MIPoPS, Vi Hilbert, UW Ethnomusicology Archives",08/15/2018,Washington D.C.,https://www2.archivists.org/am2018/program,Link to conference program,,,SAA Archival Movie Night
15562,PW-253708-17,A clips from the Wing Luke Museum's Northwest Asian American Theatre collection was selected for inclusion in the archival screening night at the Association of Moving Image Archivists Conference 2018.,"MIPoPS, Wing Luke Museum, Northwest Asian American Theatre",11/30/2019,"Portland, OR",http://www.amiaconference.net/2018-conference-presentations/,Link to conference program,,,AMIA Archival Screening Night
15563,PW-253708-17,Presentation on writing NEH and NHPRC grants as part of the Washington Museum Association Annual Conference 2018.,"Libby Hopfauf, Rachel Price",06/22/2019,"Whatcom Museum (Bellingham, WA)",https://www.dropbox.com/s/dzv38hhi5xuob6k/2018 WaMA.pdf?dl=0,Link to presentation in Dropbox.,,,What You Need to Know About Writing a Successful Grant
15134,HAA-256123-17,"Sparked by prior research into matching manufactured patterns in historic papers, and motivated by a desire to bring together engineering and humanities students to generate novel research useful in the prints and drawings field, the WIRE project has since 2015 worked toward the objective of developing an online identification tool for the watermarks on Rembrandt's etching papers, based on the concept of the decision tree. WIRE has proceeded with important oversight from colleagues at the Rijksmuseum, Amsterdam, the Metropolitan Museum of Art, and New York University's Institute of Fine Arts, and engaged curators and paper conservators at over a dozen northeast institutions, assessing their Rembrandt watermarks with the aim of uniting them in an expanding database. Johnson and Weislogel will discuss the WIRE project's motivation, background, and technical concept, describe its development through a succession of research seminars and its role in a recent traveling Rembrandt print exhibition, and share some of the project's results and offshoots.","C. Richard Johnson, Jr., Andrew Weislogel",12/13/2018,"Boyce Thompson Institute Auditorium, Cornell University, Ithaca, NY",https://www.emeritus.cornell.edu/newsletters/,"Newsletters for Cornell Academics &amp; Professors Emeriti, public lecture noted on schedule in Fall 2018 newsletter pdf",,,The WIRE  Project at Cornell: A Crucible for Student Research in the Emerging Field of Computational Art History
15230,PW-258989-18,"Sabine Schmidtke speaks on the vast, global, and indispensable Islamic manuscript tradition, a world heritage that is currently under immediate threat.",Sabine Schmidtke,05/01/2019,Institute for Advanced Study,https://www.ias.edu/ideas/islamic-manuscript-traditions,,,,Islamic Manuscript Traditions
15231,PW-258989-18,Reconstructing Libraries of the Medieval and Early Modern Period in the Islamic World: The Case of Yemen,Sabine Schmidtke,03/25/2019,University of Calgary,,,,,Reconstructing Libraries of the Medieval and Early Modern Period in the Islamic World: The Case of Yemen
15232,PW-258989-18,"Part of ""Making Sense of Yemen, A Panel Discussion""",Sabine Schmidtke,01/30/2019,University of Pennsylvania,,,,,Some Features of the History of Southern Arabia during the Islamic Period
15233,PW-258989-18,"Part of the international conference ""Yemeni Manuscript Collections and Zaydi Studies""",Sabine Schmidtke,12/06/2018,Institute for Advanced Study,,,,,Towards a History of the Libraries of Yemen
15234,PW-258989-18,"Part of the ""Historical Studies-Social Science Book Conversation Series""",Sabine Schmidtke,12/04/2018,Institute for Advanced Study,,,,,Book Conversation: Salvaging the Zaydi Manuscript Tradition: The Fate of Private and Family Libraries in 20th-century Yemen
15235,PW-258989-18,Travelling Knowledge: Towards a Historical Bibliography of the Islamic World. The Case of Yemen,Sabine Schmidtke,11/20/2018,University of Haifa,,,,,Travelling Knowledge: Towards a Historical Bibliography of the Islamic World. The Case of Yemen
15236,PW-258989-18,"Part of ""Challenges Facing Yemen's Millenia-Long Cultural Heritage Roundtable,"" Middle East Studies Association 2018 Annual Meeting",Sabine Schmidtke,11/17/2018,"San Antonio, Texas",,,,,Islam's Rationalist Heritage and the Preservation of Yemeni Religious Manuscripts
15237,PW-258989-18,Travelling Knowledge: Historical Libraries of the Islamic World,Sabine Schmidtke,10/22/2018,University of Miami,,,,,Travelling Knowledge: Historical Libraries of the Islamic World
15238,PW-258989-18,Reconstructing Libraries of the Medieval and Early Modern Period in the Islamic World (The Case of Yemen),Sabine Schmidtke,09/10/2018,"Cologne, Germany",,,,,Reconstructing Libraries of the Medieval and Early Modern Period in the Islamic World (The Case of Yemen)
15317,FA-54688-09,Invited lecture at Dartmouth University,Nancy Appelbaum,9/14/17,"Dartmouth University (Hanover, NH)",,,,,"""Envisioning a Post-Emancipation Racial Landscape:  The Chorographic Commission in Mid-Nineteenth-Century Colombia"""
15318,FA-54688-09,Lecture at the Harpur College Dean's Speaker Series in Visual Culture at Binghamton University,Nancy Appelbaum,10/1/14,"Binghamton University (Binghamton, NY)",,,,,"""Mapping the Country of Regions:  How the Nineteenth-Century Chorographic Commission of Colombia Envisioned the Nation"""
15319,FA-54688-09,"Invited lecture at Universidad del Rosario in Bogotá, Colombia",Nancy Appelbaum,6/2/10,"Universidad del Rosario (Bogotá, Colombia)",,,,,“Hacia un país de regiones:  heterogeneidad y homogeneidad en las representaciones de la Comisión Corográfica”
15334,PY-258640-18,"This free community workshop was hosted by the Central Washington University Archives and Special Collections on the morning of July 14, 2018 at the Roslyn Public Library. Advance RSVPs were required so the CWU Archives staff would know how many preservation kits to bring to distribute to workshop attendees. Each attendee could bring up to 10 papers and photographs to have scanned. Each attendee was given a preservation kit as well as a flash drive of their scanned items. There were eight attendees at this event. The three CWU Archives staff members led the workshop as well as the Scholarly Communications Librarian who assisted with scanning.","Julia Stringfellow, Marty Blackson, Carlos Pelley",07/14/2018,"Roslyn Public Library in Roslyn, WA",https://www.facebook.com/events/1013208272190179/,Facebook event notification of workshop,http://www.cwu.edu/campus-notices/preserving-your-familys-treasures-community-workshop,Campus Notice of workshop,Preserving Your Family's Treasures Community Workshop
15335,PY-258640-18,"This free community workshop was hosted by the Central Washington University Archives and Special Collections on the morning of July 7, 2018 at the Yakama Nation Library in Toppenish, WA. Advance RSVPs were required so the CWU Archives staff would know how many preservation kits to bring to distribute to workshop attendees. Each attendee could bring up to 10 papers and photographs to have scanned. Each attendee was given a preservation kit as well as a flash drive of their scanned items. There were three attendees at this event. The three CWU Archives staff members led the workshop as well as the Scholarly Communications Librarian who assisted with scanning.","Julia Stringfellow, Marty Blackson, Carlos Pelley",07/07/2018,"Yakama Nation Library in Toppenish, WA",https://www.facebook.com/events/1922486021374757/,Facebook event notification of workshop,https://www.dailyrecordnews.com/news/local-history-workshops-planned-with-help-ofgrant/article 2aac92d0-4984-5fce-9235-5af678ede476.html,Local newspaper The Daily Record article on workshops,Preserving Your Family's Treasures Community Workshop
15336,PY-258640-18,"This free community workshop was hosted by the Central Washington University Archives and Special Collections on the morning of June 16, 2018 at the James E. Brooks Library of Central Washington University in Ellensburg, WA. Advance RSVPs were required so the CWU Archives staff would know how many preservation kits to bring to distribute to workshop attendees. Each attendee could bring up to 10 papers and photographs to have scanned. Each attendee was given a preservation kit as well as a flash drive of their scanned items. There were 14 attendees at this event. The three CWU Archives staff members led the workshop as well as the Scholarly Communications staff member who assisted with scanning.","Julia Stringfellow, Marty Blackson, Carlos Pelley",06/16/2018,"James E. Brooks Library of Central Washington University in Ellensburg, WA",https://www.facebook.com/events/1035937766555536/,Facebook event notification of workshop,https://www.cwu.edu/cwu’s-neh-grant-help-preserve-community-history,CWU News article on workshops,Preserving Your Family's Treasures Community Workshop
15372,HK-50048-12,A MapScholar presentation on early mapping in the colony.,S. Max Edelson,2/19/2016,"Ossabaw Island Foundation’s “Coastal Nature, Coastal Culture"" conference, Savannah, Georgia",,,,,Visualizing the Southern Frontier: Cartography and Colonization in Eighteenth-Century Georgia
15386,RZ-249777-16,"Leidwanger, J. ""Between East and West at the End of Antiquity: the ‘Church Wreck' at Marzamemi, Sicily."" Thalassa: Underwater Archaeology and Maritime Connections in the Ancient East Mediterranean, Royal Ontario Museum, Toronto, 24-25 November 2017.",J. Leidwanger,11/25/2017,"Toronto, Ontario, Canada",,,,,"Between East and West at the End of Antiquity: the ‘Church Wreck’ at Marzamemi, Sicily"
15403,PY-253045-17,"North Carolina is home to the fourth largest population of Hmong in the United States, with the largest concentration living in Catawba County and the surrounding areas. Join us this summer at the library as we read The Song Poet: A Memoir of My Father by Kao Kalia Yang and Bamboo Among the Oaks: Contemporary Writing by Hmong Americans by Mai Neng Moua. These illuminating titles will provide insight into Hmong history and culture.",Houa Yang,06/25/2018,"Catawba County Library System at the main library, Southwest Library, and Sherrills Ford-Terrell Library",http://https://docs.google.com/presentation/d/1bATvQvWiB15XkGWmXb7bsn9dMN18ky Inc6Mi2-LhVI/edit#slide=id.p,,,,Song Poet: A Memoir of My Father Book Discussion slideshow
15438,FT-264476-19,"Welcome to a special talk by Dr. Frederick H. White, Professor of Russian and Integrated Studies at Utah Valley University.   Influenced by the theories of Pierre Bourdieu and Pascale Casanova, this lecture explores the role of the scholar and translator in consecrating the work of Ernest Hemingway for the Soviet literary market. Ivan Kashkin (1899-1963) was the leading translator of the American writer's work into Russian, including a two-volume edition of selected works in 1959, and the author of the influential critical-biography, Ernest Hemingway, published in Moscow in 1966. Translation is a crucial element in the attainment of literary capital beyond the author's national borders, therefore Kashkin's publications legitimized Hemingway's literary works within the Soviet Union as early as 1934. This lecture will concentrate on Hemingway's introduction to the Soviet market in the 1930s; his exclusion from it due to the novel For Whom the Bell Tolls; Kashkin's ""re-reading"" of Hemingway in the 1950s, and publication of his Soviet biography in 1971.   Speaker's bio: Dr. Frederick H. White is Professor of Russian and Integrated Studies at Utah Valley University. He has published six books and over thirty academic articles on Russian literature, film and culture. He is one of the leading specialists on the writer Leonid Andreev and has published in the areas of Russian Modernism, psychology and literature in the Russian fin de siècle, the economics of culture and post-Soviet cinema. Recently, he has published a book of memoirs, interviews, scholarly essays and biographical documents that relate to the recently deceased filmmaker Aleksei Balabanov. At present, he is working on a book provisionally titled Hemingway in the Soviet Union, which concentrates on the efforts made by Soviet literary agents to interest the American author in the Soviet experiment.  #talk #culture #literature",Frederick H. White,06/21/2019,"The American Center, Moscow Russia",http://https://amc.timepad.ru/event/995896/?fbclid=IwAR1yvcKPhdCOP1pUT JkQ7p4XrNwypIpFdS--fDsPvzhB9mr2bIXoltLUXE,,,,Ernest Hemingway in the Soviet Union
15449,RQ-249842-16,"Description of the Making and Knowing Project, its methods of reconstruction, and the insights gained through reconstructions.",Pamela H. Smith,7/31/2018,Yale University Art Gallery,https://www.youtube.com/watch?v=zlOyAdg1Td4,Youtube video of the lecture,,,Learning Through Reconstruction: The Making and Knowing Project
15450,RQ-249842-16,"The Making and Knowing Project and its combination of historical, art, and scientific methods.",Pamela H. Smith,03/20/2019,"Dibner Lecture in the History of Science, Huntington Library, California",,,,,"Of Lizards, Laboratories, and History: The Making and Knowing Project"
15451,RQ-249842-16,The role of artisanal workshops and knowledge in the scientific revolution.,Pamela H. Smith,07/11/2018,"World Science Festival, Toulouse, France",,,,,Des secrets d’atelier de la Renaissance à l’expérimentation contemporaine/ Making Art and the Origins of Science
15489,PJ-50039-08,Overview of German-language newspapers and German immigrants in Ohio.,Jenni Salamon,3/18/2019,Dublin City Schools - 5 high school German 1-2 classes,,,,,German-Language Newspapers
15490,PJ-50039-08,"Overview of scanning equipment, standards and best practices, with special section on newspaper digitization.",Jenni Salamon,5/8/2019,OhioNET,,,,,Digitization Basics: Tools and Techniques
15501,TR-261094-18,"Illustrated lecture by Marc Shaffer to open Muybridge in Alaska: 1868 exhibition at the Nolan Center in Wrangell, Alaska.  Described by Nolan Center director Cyni Crari as the ""biggest event of the year"" in Wrangell.",Marc Shaffer,07/16/19,"Nolan Center, Wrangell Alaska",https://www.facebook.com/thenolancenter/?  tn  =kC-R&amp;eid=ARCpcSSaQcj6cNxVut4sbkZjhmvpuknqojLGJmtrzH793szzih3-GFc3A47AhOU32YBeQu3Qr2lTpO-g&amp;hc ref=ARQbKY6SHsgrAmFOVaYAvWz-KMQ E4cxWi3cpULCHlKr8994VpgwLaJJFkgegk-wai8&amp;  xts  [0]=68.ARDN7XMzG-BfXUS 2807o35uvT -,Facebook page for Nolan Center,,,Muybridge in Alaska: 1868
15506,AKA-260418-18,"In this webinar for the American Association of State Colleges and Universities , Jessica Despain presented details about the Digital Community Engagement Pathway project funded through the National Endowment for the Humanities Humanities Connections program. DeSpain discussed best practices for forming interdisciplinary partnerships, securing institutional buy-in, and designing a model that will successfully support underserved students.",Jessica DeSpain,08/22/2018,online,https://iris.siue.edu/pathway/presentations/,Link provides access to webinar slides.,,,NEH Humanities Connections and the Digital Community Engagement Pathway
15514,AV-260599-18,"AS evening live performance of three rehearsed scenes, one from Thucydides, one from Aeschylus and one from Homer, performed by members of the warrior chorus alongside new material created by veterans.",Members of the Warrior Chorus,04/24/19,Art/NY,http://www.warriorchorus.org,,,,Warrior Chorus: Citizen Soldiers
15547,FEL-257163-18,"This talk explores the 1979 Indian Kitsch photo essay of Luseino artist Fritz Scholder, arguing that the project must be understood within the long continuum of Native portraiture across the nineteenth and twentieth centuries.",Kristine K. Ronan,03/21/2019,"University of Georgia Museum of Art, Athens, GA",,,,,"""Pop Goes the Archive: Revisiting Fritz Scholder's Indian Kitsch (1979)"""
15548,PW-253708-17,A panel at the Society of Cinema &amp; Media Studies 2019 conference in Seattle. MIPoPS' Audiovisual Archivist/Program Manager Libby Hopfauf was on the panel and presented a promo montage of material digitized at MIPoPS and a clip from the Wing Luke Museum (material was digitized as part of this grant).,Libby Hopfauf,03-17-2019,"SIFF Egypian Theatre, Seattle, WA",https://youtu.be/xjns1EAB1 c,YouTube link to MIPoPS Promo Montage video.,https://docs.google.com/document/d/1Qh8Y2V8MoqfYmAel38lt3chztW3-vDLe1YfNdLXQg 8/edit?usp=sharing,SCMS 2019 Conference Program,Evergreen Cinema: Filmmaking in Seattle and the Pacific Northwest
15553,PW-253708-17,"Moving Image Preservation of Puget Sound (MIPoPS) is delighted to invite you to the latest installment of Moving History: Capturing Cascadia's Cassettes, an archival movie night at Northwest Film Forum!  Ever wonder what kind of video treasures are sequestered in the depths of places like MOHAI, the Wing Luke Museum, or Seattle Art Museum?  MIPoPS (pronounced mee-pops) works with your favorite local libraries, museums, and archives to digitize the video treasures hidden in their collections. They have U-matics, Betacam, DVCAM, LaserDiscs, VHS tapes, and more – and MIPoPS has the equipment and know-how to bring those old formats back to life.",MIPoPS,05/12/2019,"Northwest Film Forum (Seattle, WA)",https://nwfilmforum.org/films/moving-history-capturing-cascadias-cassettes/,Event listing on NWFF website.,https://www.facebook.com/events/1859313807508326/,Link to Facebook event on MIPoPS' page.,Moving History: Caturing Cascadia's Cassettes
15554,PW-253708-17,"Ever wonder what kind of video treasures are sequestered in the depths of places like MOHAI, the Wing Luke Museum, or Seattle Art Museum? Join Moving Image Preservation of Puget Sound on Sunday, August 12th at the Forum and satisfy your curiosity!      Oral history recordings, coupled with archival footage and photographs from the Southwest Seattle Historical Society – Log House Museum     Another Gay Camp Classic from Scarecrow Video!     New selections from the recently digitized Vi Hilbert Collection, from the University of Washington Ethnomusicology Archives     Clips from Seattle Art Museum, King County Archives, and the University of Washington Libraries, Special Collections will also be in the mix  MIPoPS (pronounced mee-pops) works with your favorite local libraries, museums, and archives to digitize the video treasures hidden in their collections. They've got U-matics, Betacam, DVCAM, LaserDiscs, VHS tapes, and more – and MIPoPS has the equipment and know-how to bring those old formats back to life. Partnerships between MIPoPS and local heritage organizations have brought hundreds of tapes from moldering, musty shelves back to the big (and small) screen! Video tape is a magnetic medium with a shelf life of less than 30 years. This means that any existing video tape is at critical risk of being lost to degradation – forever. MIPoPS is fighting the good fight against this magnetic media crisis, and they want to share the gems that they've discovered in the process!",MIPoPS,08/12/2019,"Northwest Film Forum (Seattle, WA)",https://nwfilmforum.org/films/moving-history-funny-thing-happened/,Event listing on NWFF website,https://www.facebook.com/events/1572825566137640/,Link to Facebook event on MIPoPS page,Moving History: A Funny Thing Happened on the Way to the Film Forum
15555,PW-253708-17,"For this installment of Moving History, we'll be sharing new material from:  •      Bainbridge Island Historical Museum •      King County Archives •      Museum of History and Industry •      Scarecrow Video •      Southwest Seattle Historical Society, Log House Museum •      University of Washington Libraries, Special Collections  And more!  Our screenings are great opportunities to see video that you won't find anywhere else. We'll be hosting a Q&amp;A after the screening with representatives from our partnering organizations. If you're interested in archives, museums, moving images, history, or art – these screenings will check all of your boxes! We can't wait to see you there!",MIPoPS,11/11/2019,"Northwest Film Forum (Seattle, WA)",https://nwfilmforum.org/films/moving-history-sticky-shed-syndrome/,Link to event listing on NWFF's website,https://www.facebook.com/events/680028319064093/,Link to Facebook event on MIPoPS page,Moving History: Sticky Shed Syndrome
15558,PW-253708-17,"A screening of two short features from the Vi Hilbert collection at part of the Northwest Film Forum's Local Sightings Film Festival 2018. Featuring a panel discussion with Hilbert's granddaughter Jill LaPointe, and Laurel Sercombe, retired UW Ethnomusicology Archivist who worked with the Vi Hilbert Collection. Discussion mediated by MIPoPS Program Manager/Audiovisual Archivist Libby Hopfauf.","MIPoPS, UW Ethnomusicology Archives, Vi Hilbert",09/23/2018,"Northwest Film Forum (Seattle, WA)",https://nwfilmforum.org/events/local-sightings-2018-mipops-presents-films-vi-hilbert/,Link to event listing on NWFF's website,https://www.facebook.com/events/271651490341502/,Link to Facebook event on MIPoPS' page.,"Local Sightings 2018 – Films of Vi Hilbert, digitized by MIPoPS"
15559,PW-253708-17,"Moving Image Preservation of Puget Sound (MIPoPS) will host Archival Screening Night for the first time this year at the Northwest Archivists' Annual Meeting. The Great Outdoors will explore the endless variety of outdoor activities and scenic locales—wildlife preservation and observation, national and regional parks, hiking, boating, and bicycling, in addition to iconic camping and backcountry experiences. Content includes oral histories, news footage, music, experimental, and documentary footage. Please join us for an evening of entertainment and awareness for archival moving image content as we view film and video from participating archival collections.",MIPoPS,05/16/2019,"Bozeman, MT",https://northwestarchivistsinc.wildapricot.org/resources/Documents/NWA%202019%20Program.pdf,Link to Northwest Archivist 2019 conference program,,,MIPoPS Presents: 1st Annual NWA Archival Screening Night
15560,PW-253708-17,"This panel will provide several hands-on demonstrations of AMIA Open-Source tools including vrecord, ltopers, audiorecorder, and QCTools detailing their use and opportunities to customize them to fit your workflow. We will also review opportunities in digitization that were earlier unfeasible. We will discuss recent collaborative work amongst archivists to address videotape digitization issues. This includes the creation of online manuals, resources, and software, such as those developed in the amiaopensource GitHub organizational account. We hope to address the challenges of analog tape digitization and demystify the entire process of planning and maintaining in-house audio and videotape digitization projects. The audience will gain a clearer understanding of digitization objectives, as well as, how and where many digitization practices achieve or miss the mark.",MIPoPS,05/16/2019,"Bozeman, MT",https://northwestarchivistsinc.wildapricot.org/resources/Documents/NWA%202019%20Program.pdf,Link to Northwest Archivists 2019 conference program,,,You Got This! Empowering Archivists to Use Open Tools to Process A/V Materials
