9832,HD-50578-09,"The published version of my plenary presentation on the range of copyists of the 3000 +/- surviving Spanish early modern theatrical manuscripts. They included dramatists, copyists who made clean copies for them, theater company owners, actors, professional copyists who copied manuscripts for sale, and ""memoriones"", the early modern equivalent of video pirates, who attended performances, memorized the text and wrote it out to sell to competing theater companies.",,Margaret R. Greer,La comedia española en sus manuscritos,Milagros Rodríguez Caceres et all,,http://https://www.worldcat.org/title/comedia-espanola-en-sus-manuscritos-coloquio-internacional-parma-17-18-y-19-de-octubre-de-2013/oclc/935311140?referer=di&amp;ht=edition,,Ediciones de la U. de Castilla-La Mancha,,,"""Mapa de amanuenses teatrales del siglo XVII""",2014
9846,FS-50103-07,"This paper treats Reid's claim that beauty consists in expression of mental excellence.  I reconstruct his two major arguments for this claim: an inductive survey of objects actually found beautiful and an argument that only in this way can one satisfy the demands of aesthetic realism, the grounds for which are also discussed. I argue further that Reid's expressivism (like his realism itself) also attempts to capture the phenomenology of experiences of beauty: as of a value beyond ourselves, which leads us to investigate the object further or to aspire to attain that value ourselves.",print book,Rachel Zuckert,"Mind, Knowledge, and Action:  Essays in Honor of Thomas Reid’s Tercentenary",Rebecca Copenhaver and Todd Buras,9780198733676,https://global.oup.com/academic/product/thomas-reid-on-mind-knowledge-and-value-9780198733676?q=rebecca%20copenhaver&amp;lang=en&amp;cc=us,publisher web catalog,Oxford University Press,,,"“Reid’s Expressivist Aesthetics,”",2015
9869,EH-50429-14,Two sections of this book drawn from NEH Institute research.,,"Classen, Albrecht",Reading Medieval European Women Writers: Strong Literary Witnesses from the Past,,,,,Peter Lang,,,Reading Medieval European Women Writers: Strong Literary Witnesses from the Past,2016
9875,HD-228890-15,"Over the past few decades, spatial technologies, including satellite imagery, GPS, and Geographic Information Systems (GIS) software, and (more recently) 3D modeling have substantially transformed archaeology1 and these developments are having an increasing influence in Egyptology. As tools of spatial visualization and analysis become more affordable, accessible, and easily integrated into archaeological research, we argue that more explicit consideration of their roles and impacts specifically within Egyptology is advisable. The following work presents a brief summary of select spatial technologies and potential applications in Egyptology. For each, current applications, some of the major resources available, and possible future uses are discussed. We do not intend to provide a comprehensive review of all pertinent technologies, but instead a brief introductory description of a few key innovations.",printed book,"Michael Harrower, Elaine Sullivan",Joyful in Thebes: Egyptological Studies in Honor of Betsy M. Bryan (Material and Visual Culture of Ancient Egypt),"Kara Cooney, Richard Jasnow",978-1937040406,http://ucsc.worldcat.org/oclc/921166472,,Lockwood Press,,,The Future of Spatial Technologies in Egyptology,2015
9886,RQ-50882-14,"The papers of a symposium held jointly by the White House Historical Association, The United States Capitol Historical Association, and James Madison's Montpelier, to commemorate the War of 1812.",for sale as ebook,Holly C. Shulman,America under Fire: Mr. Madison's War and the Burning of Washington City,,n/a,http://shop.whitehousehistory.org/america-under-fire-mr-madison-s-war-and-the-burning-of-washington-city,White House Historical Association museum shop and website,The White House Historical Association,,,Dolley Madison and the Burning of Washington,2014
9947,AQ-50581-12,"The chapter explores the impact of long-term incarceration on an intersection of character, rational agency, and the ability to participate successfully in the civil society of a liberal polity. The chief claims are that (i) the concept character does, indeed, have explanatory and ethical significance, and (ii) prevailing conditions of long-term incarceration in the U.S. and U.K. often harm and worsen prisoners through their impact on dispositions constitutive of character. While a liberal polity should not require individuals to acquire virtues, neither should it cause them to have vices (or worsen their vices) in known and regular ways. The ways that prison conditions have that result are considered, along with the respects in which this disables ex-prisoners for reentering society. The relations between states of character and capacities for prudential self-determination are an important focus of the analysis.",,Jonathan Jacobs,From Personality to Virtue: Essays on the Philosophy of Character,"Jonathan Webber, Alberto Masals",978-0198746812,,,Oxford University Press,,,"“Character, Punishment, and the Liberal Order,”",2016
10040,FT-60993-13,A study of books published about  early modern pilgrim shrines.,"print book and ebook, not open access",Virginia Reinburg,For the Sake of Learning: Essays in Honor of Anthony Grafton,"Ann Blair, Anja-Silvia Goeing",9789004263307,http://www.brill.com/products/reference-work/sake-learning-2-vols,Brill Publisher website,Brill Publisher,http://bc.worldcat.org/oclc/946076105,WorldCat,History and Antiquity at French Pilgrim Shrines: Three Pyrenean Examples,2016
10044,FB-52226-06,"This essay examines the significance of the racially distinctive appropriations of Joe Louis' image.  The deadpan expression for which Louis became known provoked wild speculation about the man himself. More importantly, it allowed viewers to imprint their own interpretation of race onto the supposedly blank canvass of his face. White people assuaged their fears about a black man pummeling white men into the ropes by shaping Louis into a known, stereotypical black boy/man: a chicken-eating, lazy simpleton. They analyzed and unpacked his demeanor until they assured themselves that his blank face did not reflect anything sinister but instead, mindlessness.",,Marcy Sacks,"ConFiguring America: Iconic Figures, Visuality, and the American Identity",Michael Fuchs,,,,"Intellect, Ltd.",,,Behind the Brown Mask: Joe Louis’s Face and the Construction of Racial Mythologies,2013
10049,FB-55612-11,"Book Abstract:&#x0D; The Year 2009-2010 marked the 500th anniversary of the coronation of Krishnadevaraya, the greatest ruler of the Vijayanagara Empire. This volume is a tribute to this volume is a tribute to this remarkable monarch (reign period 1509-1529 CE) Whose legacy endures to the eminent scholars who are working on vijayanagara city and Empire and /or on Vijayanagara's successor states have contributed to this volume. &#x0D; My Chapter Abstract:&#x0D; This essay explores the relationship between royal and religious forms of authority under Krishnadevaraya's rule. It focuses on the symbiotic but also conflicted relationship between this monarch and the Hindu monk, Vyasatirtha.",,Valerie Stoker,,Anila Verghese,9789381324035,http://www.worldcat.org.ezproxy.libraries.wright.edu/title/krishnadevaraya-and-his-times/oclc/900657987&amp;referer=brief results,,K.R. Cama Oriental Institute,,,Krishnadevaraya and the Patronage of Vyasatirtha,2013
10054,FB-52226-06,"On the cusp of America's involvement in World War II, many white Americans embraced heavyweight boxer Joe Louis as a heroic and popular figure. In this article, Sacks argues that by doing so, whites could assert a triumphal message about race in the United States. Despite the deep entrenchment of Jim Crow segregation, celebrating a black man permitted whites to insist that neither race nor racism restricted black people from their aspirations. Louis's popularity offered the seed for a nascent paradigm of racial ideology that saw full germination in the neo-conservative movement of the 1980s and beyond.",,Marcy Sacks,Cultures of Boxing,David Scott,,,,Peter Lang,,,Speaking Through Silence? Whites’ Efforts to Make Meaning of Joe Louis,2015
10112,FB-52468-06,"Addresses attitudes towards male violence against women in the Mexico City penny press and related publications, 1900-1910.",,Robert M. Buffington,Masculinity and Sexuality in Modern Mexico,"Victor Macías-González and Anne Rubenstein, eds.",,http://www.unmpress.com/books.php?ID=1409574270,,University of New Mexico Press,,,"""Toward a Modern Sacrificial Economy: Violence against Women and Male Subjectivity in the Turn-of-the-Century Mexico City Penny Press""",2012
10115,FB-52468-06,"Addresses working-class attitudes towards male violence against women in the Mexico City penny press and related publications, 1900-1910.",,Robert M. Buffington,De normas y transgresiones. Enfermedad y crimen en América Latina (1850 - 1950),"Claudia Agostoni and Elisa Speckman Guerra, eds.",,http://www.historicas.unam.mx/publicaciones/catalogo/ficha?id=450,,Universidad Nacional Autónoma de México,,,“La violencia contra la mujer y la subjectividad masculina en la prensa popular de la Ciudad de México en el cambio del siglo”,2005
10117,FB-54675-10,"Daoist classics had a profound impact on Japanese literature, but English studies of this influence have been scarce. This chapter sheds light on this area by examining the role Daoist classic Zhuangzi played in the development of Japanese haikai—the matrix of modern haiku—during the latter half of the seventeenth century. &#x0D; &#x0D; When haikai became a popular genre of linked verse in the seventeenth century, haikai poets faced paradoxical demands. On the one hand, they had to break the conventions of the classical linked verse in order to reach a popular audience, on the other hand, they needed codified poetic signifiers and intertextual structures from the classical tradition to elevate haikai's vernacular language to poetic art. This chapter locates haikai's encounter with the Zhuangzi in the intersection of the deconstructing and reconstructing of the canonical traction. It provides a hermeneutic reading of the intertextual relations between haikai compositions and the Daoist texts, as well as an in-depth analyses of key terms that have been instrumental in reconstructing haikai's poetic essence. Through examining the works of Japan's greatest haikai poet Matsuo Basho (1664-1694), it shows how the Zhuangzi helped turn the parodic and vernacular haikai into a high art.",Book in print,Peipei Qiu,Daoism in Japan: Chinese Traditions and Their Influence on Japanese Religious Culture,Jeffrey L. Richey,ISBN-10: 11387,http://newfirstsearch.oclc.org.libproxy.vassar.edu/WebZ/FSFETCH?fetchtype=fullrecord:sessionid=fsapp4-47035-iqtmhbm3-sjvm3t:entitypagenum=3:0:recno=2:resultset=1:format=FI:next=html/record.html:bad=error/badfetch.html:entitytoprecno=2:entitycurrecno=2:num,WorldCat Detailed Record,Routledge,,,"Book chapter, “The Zhuangzi, Haikai, and the Poetry of Basho^""",2015
10118,FB-52468-06,"Examines working-class attitudes towards male effeminacy in the Mexico City penny press and related publications, 1900-1910.",,Robert M. Buffington,"Centenary of the Famous 41: Sexuality and Social Control in Mexico, 1901","Robert McKee Irwin, Ed McCaughan and Michelle Nasser, eds.",,http://www.palgrave.com/us/book/9781403960498,,Palgrave,,,“Homophobia and the Mexican Working Class”,2003
10121,FA-51716-05,discusses the 1763 Berbice slave rebellion and its military suppression,,"Kars, Marjoleine","Geweld in de West: Een militaire geschiedenis van de Nederlandse Atlantische wereld,","Victor Enthoven, Henk den Heijer, Han Jordaan",9789004246263,,,"Brill, Leiden",,,"“’Wij beleeven hier droevige tyden’: Europeanen, Indianen en Afrikanen in de Berbice Slavenopstand, 1763-1764,"" in Victor Enthoven, Henk den Heijer, Han Jordaan, eds.,",2013
10125,FA-51716-05,Argues for the importance of native American resistance in the suppression of the 1763 slave rebellion in Dutch Guyana.,,"Kars, Marjoleine","Empires and Indigenes:  Intercultural Alliance, Imperial Expansion, and Warfare in the Early Modern World","Lee, Wayne E.",9780814753088,,,NYU Press,,,"“’Cleansing the Land’: Dutch-Amerindian Cooperation in the Suppression of the 1763 Slave Rebellion in Berbice,”",2011
10141,FA-56763-12,"Relational theories of normative language allegedly face special problems in accounting for the extent of disagreement, but this is everybody's problem because normative sentences are relativized to different information in contexts of deliberation and advice.  This paper argues that a relational theory provides a pragmatic solution that accounts for some disagreements as involving inconsistent preferences rather than beliefs.  This is shown to be superior to the semantic solution offered by expressivists like Allan Gibbard, as it accounts for a wider range of disagreements, explains a puzzling asymmetry, and avoids the expressivist's problem with negation.  This pragmatic account extends to fundamental disagreements involving preferences for different ends.  Three different kinds of normative disagreement are distinguished: instrumental, rational, and outright.","Hardback book; also electronic access through database subscription, and author's preprint on open access website.",Stephen Finlay,Having It Both Ways: Hybrid Theories and Modern Metaethics,"Michael Ridge, Guy Fletcher",9780199347582,http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199347582.001.0001/acprof-9780199347582,Oxford Scholarship Online database access,Oxford University Press,http://www-bcf.usc.edu/~finlay/,Author's website (open access preprint version),"""The Pragmatics of Normative Disagreement""",2014
10146,FB-57350-14,"This article focuses on Afro-Argentine swing guitarist Oscar Alemán, who leveraged his phenotypical blackness and his musical talent in order to build a career that took him from Brazil to Buenos Aires to Paris and back to the Argentine capital. Over the course of his career, Alemán performed multiple black identities, responding creatively to his audiences' varied racial expectations. In the Parisian nightclubs of the 1930s, being black gave him a certain cachet.  Similarly, once he returned to Buenos Aires in 1940, his racial identity strengthened his claim to being Argentina's most authentic jazz musician. Yet as a black jazz musician, he challenged ideas about Argentine national identity in ways that ultimately limited his career horizons. Alemán's commercial success in Argentina during the 1940s and 1950s problematizes simplistic accounts of Argentine racism. Nevertheless, his association with a version of blackness that alluded to Brazilian tropicalism and Parisian nightlife eventually limited his appeal.",,Matthew B. Karush,Rethinking Race in Modern Argentina,"Paulina Alberto, Eduardo Elena",9781107107632,,,Cambridge University Press,,,Black in Buenos Aires: The Transnational Career of Oscar Alemán,2016
10148,FA-58217-15,"The chapter ""examines the maps of exile and diaspora created by contemporary Argentine visual artist Mirta Kupferminc as works of postmemory. A child of Holocaust survivors, Kupferminc draws literal and figurative maps of the trajectories of exile, including a series of maps that she embroiders on her hands. Her work invokes and marks the body […] as a site of intergenerational trauma and memory offered up to a viewer complicit in working out the many ways that meaning is made in the charting of visual space as a visceral and aesthetic project."" (from the editor's ""Introduction"")",,Amy Kaminsky,Cartographies of Exile: A New Spatial Literacy,Karen Elizabeth Bishop,9780415714860,http://http://www.worldcat.org/title/cartographies-of-exile-a-new-spatial-literacy/oclc/947837704,,Routledge,,,Handprints: The Cartographic Vision of Mirta Kupferminc,2016
10158,FT-59958-12,"Ch 4 ""Images of Egypt"" was based on the research done for the NEH grant.  This chapter looks in depth at visual and textual representations of the land and people of Egypt, created in Rome between 150 BCE and 150 CE",,Molly Swetnam-Burland,,,978-1107040489,,,Cambridge University Press,,,Egypt,2015
10186,FB-53957-08,Compares and contrasts memory of the Sarajevo assassination in Austria and Bosnia.,subscription/purchase only,Paul Miller,"1908, l'annexion de la Bosnie-Herzégovine, cent ans après",Catherine Horel,978-9052017006,http://www.peterlang.com/detail/buch/60843/5/21700/,Publisher's website,P.I.E. Peter Lang,,,From Annexation to Assassination:  The Sarajevo Murders in Bosnian and Austrian Minds,2011
10190,FT-53978-06,Memory of the Sarajevo assassination in Sarajevo,subscription/purchase only,Paul Miller,Mémoire et histoire en Europe centrale et orientale,"Daniel Baric, Jacques Le Rider, Drago Roksandic",978-2-7535-122,http://www.pur-editions.fr/detail.php?idOuv=2532,Presses Universitaires de Rennes,Rennes:  Presses Universitaires de Rennes,,,Le souvenir de l’attentat de Sarajevo à Sarajevo,2010
10202,FB-52250-06,A summary of current knowledge on the history of terracotta roofs in Etruria,,Nancy A. Winter,The Etruscan World,Jean MacIntosh Turfa,9780415673082,,,Routledge,,,The phenomenon of terracotta: architectural terracottas,2013
10207,FB-52250-06,The chapter presents a survey on the Etruscan terracotta roofs and Caere.,,Nancy A. Winter,Caere: An Etruscan City,N. de Grummond and L. C. Pieracini,,,,"Austin, TX: University of Texas Press",,,"Civic Pride and Décor: Temples. A. Caere’s place in the evolution of Etruscan architectural terracotta production, 550-510 BCE",2016
10225,HR-50399-08,n.a.,,Laura Nenzi,Meiji Ishin to josei (The Meiji Restoration and Women),Meiji Ishin Shigakkai,978490342692,http://www.worldcat.org/oclc/902996400,worldcat entry,Yushisha,,,Chiiki shakai ni okeru josei to seiji: Kurosawa Tokiko o chushin ni (in Japanese) (Women and Politics in Regional Society: The Case of Kurosawa Tokiko),2015
10236,FA-54476-09,"This article is part of a larger project in which I exploring how the Stone Age was made in Dutch New Guinea by examining the relationship between affect and technology.  I focus on the experience of influential individuals: officials who promoted the policy that led to the ""primitive"" territory's continued colonization following World War II.  These officials began their careers leading expeditions into the territory's interior in the 1930s.  In doing so, they found themselves unsettled by their dependence on local people and their technologies, along with the assemblage of equipment, supplies, and personnel that made up what I have called the ""trekking machine.""  Daily life on these journeys blurred the boundaries between colonizers and colonized, not to mention New Guinea's erstwhile rulers and their tools.   The technological performances I explore in this paper intervene to redraw a sharp line.  By demonstrating the power of instruments ranging from gramophones to rifles to airplanes, Dutch officials sought to augment and define their own agency, which they associated with the modern world.  These demonstrations went hand in hand with encounters in which they sought to put Papuan technologies on display – and display Papuans as both caught in the past and uncannily capable of progress, albeit only with the tutelage of benevolent Dutch masters.  Predictably, these demonstrations often backfired.  But as significant as their failure are the forces that led to the staging of these dramas of inter-temporal encounter – and fed the image of New Guinea as caught in another time.",Open Access,Danilyn Rutherford,"From ""Stone Age"" to ""Real-Time"": Exploring Papuan Temporalities, Mobilities, and Religiosoities",,9781925022438,http://press-files.anu.edu.au/downloads/press/p315331/pdf/2.-Demonstrating-the-Stone-Age-in-Dutch-New-Guinea.pdf,ANU e-book,Australian National University Press,https://books.google.com/books?id=aL-UCgAAQBAJ&amp;pg=PA30&amp;lpg=PA30&amp;dq=Demonstrating+the+Stone+Age&amp;source=bl&amp;ots=58y737FF5R&amp;sig=UM2IcaiIprn1Ju5N-AZdt Y6hJo&amp;hl=en&amp;sa=X&amp;ved=0ahUKEwipiPmZjoDOAhVO0GMKHZX7BsgQ6AEIIzAB#v=onepage&amp;q=Demonstrating%20the%20Stone%20Age&amp;,Google Books,Demonstrating the Stone Age in Dutch New Guinea,2015
10269,FA-54532-09,"In order to exercise universal jurisdiction,  the international humanitarian law that grounds modern international criminal tribunals and courts (e.g., for Rwanda, the former Yugoslavia, Sierra Leone, and the International Criminal Court) in most instances requires an undifferentiated notion of ""humanity."" This chapter investigates some of the problems that arise in international courts when representatives of ""humanity"" come to deliver judgment on acts of racially motivated mass violence.",,Richard Ashby Wilson,In the Name of Humanity: the Government of Threat and Care,Miriam Ticktin and Ilana Feldman,0822348217,https://www.dukeupress.edu/in-the-name-of-humanity,,Duke University Press,,,When Humanity Sits in Judgment: the conundrum of race and ethnicity at the International Criminal Tribunal for Rwanda,2010
10294,FT-55215-07,"This study argues for a high degree of standardization in the LR2 and 13 amphoras recovered from the 7th century CE Yassiada shipwreck excavated near Bodrum, Turkey, in the early 1960s.",Open Access,Peter van Alfen,"Maritime Studies in the Wake of the Byzantine Shipwreck at Yassiada, Turkey","Deborah Carlson, Justin Leidwanger, Sarah Kampbell",9781623492151,https://www.academia.edu/20261537/The Restudy of the LR2 Amphoras from the Seventh-Century Yassiada Shipwreck Preliminary Evidence for Standardization,The author's Academia.edu webpage.,Texas A&amp;M University,,,The restudy of the LR 2 and 13 amphoras from the 7th-c. Yassiada shipwreck: preliminary evidence for standardization,2015
10337,FB-53227-07,This article studies five different Mu`tazila exegetes and examines their views on verse 3.178 of the Qur'an.,,Suleiman A. Mourad,Tafsir: Interpreting the Qur?an.,Mustafa Shah,9780415580748,https://www.routledge.com/Tafsir-Interpreting-the-Quran/Shah/p/book/9780415580748,,Routledge,,,The Mu`tazila and Their Tafsir Tradition: A Comparative Study of Five Exegetical Glosses on Qur'an 3.178.,2013
10338,FB-53227-07,This article examines the approach and methodology followed by Mu`tazila exegetes in interpreting the Qur'an. It is based on the exegesis (tafsir) of al-Hakim al-Jishum.,,Suleiman A. Mourad,"Aims, Methods and Contexts of Qur?anic Exegesis (2nd/8th – 9th/15th C.)",Karen Bauer,9780199670642,https://global.oup.com/academic/product/aims-methods-and-contexts-of-quranic-exegesis-2nd8th-9th15th-centuries-9780199670642?facet narrowbytype facet=Academic%20Research&amp;lang=en&amp;cc=us,,Oxford University Press,,,Towards a Reconstruction of the Mu`tazili Tradition of Qur'anic Exegesis: Reading the Introduction of the Tahdhib of al-Hakim al-Jishumi (d. 494/1101) and Its Application.,2013
10366,RZ-50606-06,This article provides an overview of the judicial and legal systems of the early Persian period when the Achaemenid rulers were in power.,,F. Rachel Magdalene,Encyclopædia Iranica,E. Yarshater,1-56859-050-4,http://www.iranicaonline.org/articles/judicial-and-legal-systems-i-achaemenid-judicial-and-legal-systems,,Columbia University,,,Judicial and Legal Systems I. Achaemenid Period,2009
10370,RZ-50606-06,"This chapter gives an overview of the Egibi family, an important business in family in Babylon from whom an archive covering four generations during the sixth century BCE has survived.",,Cornelia Wunsch,The Babylonian World,Gwendolyn Leick,978-0415497831,,,Routledge,,,The Egibi Family,2007
10371,RZ-50606-06,This chapter compares conditional verdicts that were issued by judicial courts in Mesopotamia during the Neo-Assyrian and Neo-Babylonian periods. Such verdicts typically required one of the parties to a trial to bring additional evidence (usually another witness) in order for that party to win the trial.,,Bruce Wells,"""Um Gerechtigkeit und Recht zu üben” (Gen 18,9): Studien zur altorientalischen und biblischen Rechtsgeschichte, zur Religionsgeschichte Israels und zur Relgionssoziologie",R. Achenbach and M. Arneth,978-3-447-0610,https://www.academia.edu/1862524/Conditional Verdicts in Neo-Assyrian and Neo-Babylonian Legal Texts,,Harrassowitz,,,Conditional Verdicts in Neo-Assyrian and Neo-Babylonian Legal Texts,2009
10395,FB-56019-12,"Influential twentieth-century philosophers and mathematicians turned philosophers leapt upon new theories of representation, meaning, judgment, arithmetic and sets elaborated during the late 19th century to remodel, if not all together eliminate, many traditional ideas about what Bertrand Russell once colorfully called the ultimate furniture of the universe. One of the principal strategies adopted by Russell, Rudolf Carnap, Willard Van Orman Quine and like-minded philosophers was to use logic to throw out the old furniture and replace it with new furniture of their liking. The full implications of those new theories about the ultimate structure of reality have yet to be drawn because, for many reasons, many avenues of research have yet to be pursued. Here, I wish to add new dimensions to standard discussions by looking at the ontological implications for analytic philosophy of Edmund Husserl's theory that numbers and sets function in an entirely different way in the sphere of propositions and states of affairs than in arithmetic and in set theory",Book,Claire Ortiz Hill,Objects and Pseudo-Objects Ontological Deserts and Jungles from Brentano to Carnap,"Denis Seron, Bruno Leclercq, Sébastien Richard",978-1-5015-013,http://www.degruyter.com/view/product/448621,Publisher's website,de Gruyter,,,"""Husserl's Way Out of Frege's Jungle""",2015
10396,FB-56019-12,"Groundwork is lain for answering questions as to how to situate Husserl's theory of functions in relation to Frege's. I examine Husserl's ideas about analyticity and mathematics, logic and mathematics, formalization, calculating with concepts and propositions, the foundations of arithmetic, extensions to show that, although he knew, studied and lauded Frege's ideas about functions and concepts, each man approached the issues from different angles. Seduced by the siren of transcendental phenomenology Husserl did not pursue the issues, implications, and consequences of his ideas about functions. I ask whether so doing could provide new insight into, or even solutions to, the problems involving functions that beset Frege, Russell and have beset their successors.","Hardback and e-book, not open access",Claire Ortiz Hill,Husserl and Analytic Philosophy,Guillermo E. Rosado Haddock,978-3-11-04973,http://www.degruyter.com/view/product/476718?rskey=uhUD4u&amp;result=1,Publisher's website,de Gruyter,,,"""Husserl and Frege on Functions,""",2016
10397,FB-56019-12,"for a number of reasons, Husserl's strategy for keeping knowledge of reality from collapsing into a formless blob of facts became buried in all the excitement, both positive and negative, generated by his transcendental phenomenology, and so its implications for logic and philosophy nowadays have barely been explored. Fortunately though, since the 1980s, the Husserl Archives has been publishing the material we need to recuperate Husserl's blueprint for discovering the underlying objective structure of reality as he saw and conveyed it. I endeavor to outline Husserl's prescription for finding clarity with respect to the central traits of reality. In particular, I seek to disinter the parts and members of the categorial skeleton designed by Husserl to uphold knowledge in a way that stands in sharp contrast to the logical point of view that has underpropped phenomenology's rival school of thought, analytic philosophy, of which Quine was one of the foremost exponents.",Book,Claire Ortiz Hill,"Mereologies, Ontologies, and Facets: The Categorical Structure of Reality",Paul Hackett,Forthcoming,,Forthcoming,Lexington Books,,,"""Limning the True and Ultimate Structure of Reality""",2017
10398,FB-56019-12,"Husserl and Cantor were colleagues and close friends during the last fourteen years of the 19th century, when Cantor was at the height of his creative powers and Husserl in the throes of an intellectual struggle during which he drew apart from people and writings to whom he owed most of his intellectual training and drew closer to the ideas of thinkers whose writings he had not been able to evaluate properly and had consulted too little. I study ways in which Husserl and Cantor might be said to have been alike, while pointing to dissimilarities between them. In particular, I discuss how their ideas overlapped and crisscrossed with regard to mathematics and philosophy, Platonic idealism, abstraction, empiricism, psychologism, actual consciousness and pure logic, Frege's reviews of their works, metaphysics and mysticism, sets, arithmetization, strange and imaginary numbers and manifolds. I conclude that Cantor was among those of his mentors from whose ideas Husserl drew away and Lotze and Bolzano were among those to whose ideas he drew closer.",Book,Claire Ortiz Hill,Essays on Husserl's Logic and Philosophy of Mathematics,Stefana Centrone,Forthcoming,,,Springer,,,Husserl and Cantor,2017
10406,FA-56870-12,This article discusses Angolan's transition from the slave trade to Portuguese colonialism in the nineteenth century. It deals with the persistence of slavery in the Portuguese colony as well as forced labor. It devotes significant attention to Portuguese attempts to remodel Angolan's economy after the end of the slave trade and the loss of Brazil.,,Roquinaldo Ferreira,"Commercial Agriculture, the Slave Trade &amp; Slavery in Africa","Robin Law, Suzanne Schwartz and Silke Strickrod",184701075X,,,James Currey,,,“Agricultural Enterprise and Unfree Labor in Nineteenth-Century Angola”,2013
10416,FB-51781-05,An up-to-date review of the characteristics of the material culture of the later Middle and early phases of the Late Bronze Ages on the Mainland of Greece and how they may be interpreted to write a narrative of the formation of Mycenaean Civilization,Purchase,James Wright,The Cambridge Companion to the Aegean Bronze Age,Cynthia W. Shelmerdine,978-0-521-8144,http://www.cambridge.org/gr/academic/subjects/classical-studies/classical-art-and-architecture/cambridge-companion-aegean-bronze-age,,Cambridge University Press,,,Early Mycenaean Greece.,2008
10443,FT-57973-10,"The article addresses the issue of agency of the local perpetrators in Romania-occupied southern Ukraine. Based on the communist-era investigative from Romania and the Soviet Union, the author claims that both the Jewish survivors of mass executions and Christians eyewitnesses of them were aware of substantial differences between various perpetrators. All eyewitness distinguished between zealous fanatics, evaders, and compliers; they also often clearly characterized perpetrators depending on their degree of moral depravity. Traditional gender roles also played into the perception of female perpetrators as particularly vicious. The dynamic of gender roles was also evident in that female members of male perpetrators' families were both intended beneficiaries of their looting of Jewish possessions and sometimes scolded their men for their savagery.",,vladimir Solonari,,Claire Zalc and Tal Bruttmann,,,,Bberghahn,,,On the Persistence of Moral Judgment: Local Perpetrators in Transnistria as Seen by Survivors and Their Christian Neighbors,2016
10457,FN-50009-06,"Rivero (1994) makes a distinction between true imperatives (imperatives with unique morphology) and surrogate imperatives (imperatives that make use of the morphology of other moods or features). For negative commands, some languages use true imperative with negation and others use surrogate imperatives. Zejlstra (2004) attempts to capture this phenomenon in an interesting generalization, namely, that only languages in which the negative is X° impose a ban on true negative imperative. This paper reviews this generalization in the light of data from Tanzanian Bantu languages of Kikisi, Kindendeule, Chingoni, and Kimatuumbi, all of which have postverbal negative clitic and use surrogate negative. The particles are ndali (Kikisi), yee (Kindendeule), hee (Chingoni) and lí (Kimatuumbi). The data show that the negative particles exhibit distributional features of adverbs. This paper argues that the post-verbal position of the particle is a result of movement of the verb to a position higher than the adjunction position of the negative. As an adverb, it does not prevent the verb from moving across. This accounts for why in spite of being in post-verbal position, it takes scope over the preceding predicate. The languages in this study do not have a true negative imperative. The verb morphology used for imperative cannot combine with negation to express a negative command. Instead, a negative command is expressed by the prohibitive      –somu (Kikisi), -koto (Kindendeule and Chingoni)  ‘stop' and –kotoka  (Kimatuumbi) ‘do not do' together with an infinitive form of the main verb. Kindendeule also allows an infinitive verb followed by the negative particle yee. The paper argues that the ban on negative imperative is due to the adjunction occurring too low to have scope over the illocutionary force in ForceP.",Open,Deo Ngonyani,Selected Proceedings of the 43rd Annual Conference on African Linguistics: Linguistic Interfaces in African Languages,?lanik? ?la Orie and Karen W. Sanders,978-1-57473-46,http://www.lingref.com/cpp/acal/43/index.html,,Cascadilla Proceedings Project,,,Surrogate Imperatives in Bantu Languages with Postverbal Negative Particle,2013
10466,FT-229217-15,"This essay, based on the research funded by this grant, will appear in the edited collection The Native South: New Histories and Enduring Legacies, which is being edited by Greg O'Brien and Tim Garrison and will be published this fall.",,Rose Stremlau,The Native South: New Histories and Enduring Legacies,Greg O'Brien and Tim Garrison,,,,University of Nebraska Press,,,"""Witnessing the West: Barbara Hildebrand Longknife and the California Gold Rush""",2016
10492,FB-54184-09,An article on the centrality of Jerusalem in medieval world maps,,Marcia Kupfer,Visual Constructs of Jerusalem,"Bianca Kühnel, Galit Noga-Banai, Hanna Vorholt",9782503551043,,,Brepols,,,The Jerusalem Effect: Rethinking the Centre in Medieval World Maps,2014
10493,FB-54184-09,Study of the Ebstorf Map,,Marcia Kupfer,Mapping Medieval Geographies. Cartography and Geographical Thought in the Latin West and Beyond: 300–1600,Keith D. Lilley,978-1-107-0369,,,Cambridge University Press,,,"Reflections in the Ebstorf Map: cartography, theology and dilectio speculationis",2013
10547,RZ-51674-14,"Surveying a Long Term Settlement on Potato Hill, Montserrat, chapter in the volume entitled, Archaeologies of Slavery and Freedom in the Caribbean: Exploring the Spaces in Between",for purchase,"Krysta Ryzewski, John F. Cherry",Archaeologies of Slavery and Freedom in the Caribbean: Exploring the Spaces in Between,"Lynsey Bates, John Chenoweth, James A. Delle",,http://upf.com/book.asp?id=BATES002,,University of Florida Press,,,"Surveying a Long Term Settlement on Potato Hill, Montserrat",2016
